DateTime,Station,Energy Production (kWh)
2023-09-10,Amberd 3,1294.0384932293764
2023-09-11,Amberd 3,-1085.5558206245787
2023-09-12,Amberd 3,1053.405624006553
2023-09-13,Amberd 3,407.83551725524194
2023-09-14,Amberd 3,441.82550625805015
2023-09-15,Amberd 3,577.0035467607213
2023-09-16,Amberd 3,-48.3125533604416
2023-09-17,Amberd 3,-744.8287624523637
2023-09-18,Amberd 3,-157.6070749466653
2023-09-19,Amberd 3,-132.0756795904199
2023-09-20,Amberd 3,-196.43580363535875
2023-09-21,Amberd 3,716.8314214555285
2023-09-22,Amberd 3,-165.13368439971782
2023-09-23,Amberd 3,-1007.3378629989202
2023-09-24,Amberd 3,-857.6234184828772
2023-09-25,Amberd 3,1011.9853651714711
2023-09-26,Amberd 3,3563.409125881768
2023-09-27,Amberd 3,535.8233777070036
2023-09-28,Amberd 3,-383.3893905433197
2023-09-29,Amberd 3,263.25391005528945
2023-09-30,Amberd 3,579.6838869810126
2023-10-01,Amberd 3,-1095.4093757747542
2023-10-02,Amberd 3,11025.202959738717
2023-10-03,Amberd 3,3924.17075520819
2023-10-04,Amberd 3,4097.210055831263
2023-10-05,Amberd 3,1179.4362091049134
2023-10-06,Amberd 3,-14.615831400747993
2023-10-07,Amberd 3,-858.2678105039195
2023-10-08,Amberd 3,-329.00823900705655
2023-10-09,Amberd 3,146.2140623087289
2023-10-10,Amberd 3,223.19625500541952
2023-10-11,Amberd 3,235.91367071358945
2023-10-12,Amberd 3,-1251.018977665928
2023-10-13,Amberd 3,281.4638442727719
2023-10-14,Amberd 3,-676.0715016011363
2023-10-15,Amberd 3,-728.5079132502506
2023-10-16,Amberd 3,1239.0527148784367
2023-10-17,Amberd 3,-199.6085480548718
2023-10-18,Amberd 3,-182.5897562058217
2023-10-19,Amberd 3,8534.335360064573
2023-10-20,Amberd 3,3067.0489681596864
2023-10-21,Amberd 3,580.8427995327274
2023-10-22,Amberd 3,-659.1334467129327
2023-10-23,Amberd 3,-87.08127495306326
2023-10-24,Amberd 3,363.1790751628978
2023-10-25,Amberd 3,39.09278376954171
2023-10-26,Amberd 3,49.70005765779024
2023-10-27,Amberd 3,-561.2710702256572
2023-10-28,Amberd 3,-261.61246915143056
2023-10-29,Amberd 3,671.7045570146092
2023-10-30,Amberd 3,1089.176484979571
2023-10-31,Amberd 3,524.5067185472763
2023-11-01,Amberd 3,-842.4601318639234
2023-11-02,Amberd 3,207.0596499522926
2023-11-03,Amberd 3,919.6091838926259
2023-11-04,Amberd 3,-787.6166316979852
2023-11-05,Amberd 3,-524.7099830565694
2023-11-06,Amberd 3,-139.8220840681115
2023-11-07,Amberd 3,248.55625490636157
2023-11-08,Amberd 3,-317.13619787674725
2023-11-09,Amberd 3,-347.2826671607727
2023-11-10,Amberd 3,262.01287413491264
2023-11-11,Amberd 3,-239.35400646086237
2023-11-12,Amberd 3,-233.25163652936317
2023-11-13,Amberd 3,-719.0321583809782
2023-11-14,Amberd 3,632.1178319869887
2023-11-15,Amberd 3,93.12736595344177
2023-11-16,Amberd 3,207.27240926888044
2023-11-17,Amberd 3,1480.927711306491
2023-11-18,Amberd 3,-548.4271993532675
2023-11-19,Amberd 3,-795.0929293993413
2023-11-20,Amberd 3,5189.090792114695
2023-11-21,Amberd 3,3092.3383863035488
2023-11-22,Amberd 3,740.7178530688616
2023-11-23,Amberd 3,442.7368905263447
2023-11-24,Amberd 3,120.9516771771705
2023-11-25,Amberd 3,-1118.795249043702
2023-11-26,Amberd 3,-2820.900992676945
2023-11-27,Amberd 3,1774.7017311150303
2023-11-28,Amberd 3,-283.04155685244586
2023-11-29,Amberd 3,-469.4193151568634
2023-11-30,Amberd 3,117.34195824756898
2023-12-01,Amberd 3,-51.16080261498064
2023-12-02,Amberd 3,-590.4847209045602
2023-12-03,Amberd 3,-549.038837912065
2023-12-04,Amberd 3,1012.2394589730848
2023-12-05,Amberd 3,185.4121223433358
2023-12-06,Amberd 3,-475.6703582970367
2023-12-07,Amberd 3,2054.824194293804
2023-12-08,Amberd 3,1912.52304815758
2023-12-09,Amberd 3,1756.0214713232708
2023-12-10,Amberd 3,-617.8967157238476
2023-12-11,Amberd 3,-2126.177119631887
2023-12-12,Amberd 3,-994.6146346017395
2023-12-13,Amberd 3,-1379.547924204673
2023-12-14,Amberd 3,-5400.163849513185
2023-12-15,Amberd 3,-530.4924320841365
2023-12-16,Amberd 3,3374.119147248881
2023-12-17,Amberd 3,1768.1389545616112
2023-12-18,Amberd 3,-74.94669497740142
2023-12-19,Amberd 3,698.8826196633763
2023-12-20,Amberd 3,-349.8568191510403
2023-12-21,Amberd 3,198.28480227904038
2023-12-22,Amberd 3,118.31371233773643
2023-12-23,Amberd 3,-827.3149207349634
2023-12-24,Amberd 3,-5105.793293118622
2023-12-25,Amberd 3,-9139.453986036508
2023-12-26,Amberd 3,1518.2194308914532
2023-12-27,Amberd 3,1493.828764858703
2023-12-28,Amberd 3,-730.4358292220095
2023-12-29,Amberd 3,819.8064430596296
2023-12-30,Amberd 3,-698.0848793091209
2023-12-31,Amberd 3,-592.5250433566034
2024-01-01,Amberd 3,-545.6608423971647
2024-01-02,Amberd 3,-1981.5774982017647
2024-01-03,Amberd 3,909.0755566262778
2024-01-04,Amberd 3,-148.87082475896932
2024-01-05,Amberd 3,471.11484240963546
2024-01-06,Amberd 3,-202.2068118686766
2024-01-07,Amberd 3,363.7350024352527
2024-01-08,Amberd 3,-21.760376827502114
2024-01-09,Amberd 3,-95.44144882306136
2024-01-10,Amberd 3,-449.1045394733592
2024-01-11,Amberd 3,148.70993232515684
2024-01-12,Amberd 3,287.212661663958
2024-01-13,Amberd 3,-453.1780551308093
2024-01-14,Amberd 3,546.5125871520031
2024-01-15,Amberd 3,-0.6621848668437451
2024-01-16,Amberd 3,-106.58486128943878
2024-01-17,Amberd 3,-174.99533327120298
2024-01-18,Amberd 3,115.98198686177784
2024-01-19,Amberd 3,6.3436185827031295
2024-01-20,Amberd 3,-81.24015030778173
2024-01-21,Amberd 3,111.43268265371262
2024-01-22,Amberd 3,801.0078326990733
2024-01-23,Amberd 3,-931.6493778059776
2024-01-24,Amberd 3,-11940.600771324463
2024-01-25,Amberd 3,-11656.638887035358
2024-01-26,Amberd 3,-4001.947541653427
2024-01-27,Amberd 3,409.4083177508128
2024-01-28,Amberd 3,-665.08226094167
2024-01-29,Amberd 3,1182.3530291903135
2024-01-30,Amberd 3,-20.588592121521287
2024-01-31,Amberd 3,-338.10337823680493
2024-02-01,Amberd 3,-68.68869786536925
2024-02-02,Amberd 3,-1744.2088584036173
2024-02-03,Amberd 3,1257.11384877596
2024-02-04,Amberd 3,295.3497172510906
2024-02-05,Amberd 3,-587.4122154527595
2024-02-06,Amberd 3,-4917.612137007721
2024-02-07,Amberd 3,-5163.30344420215
2024-02-08,Amberd 3,5316.029235557167
2024-02-09,Amberd 3,4179.868885738699
2024-02-10,Amberd 3,154.31148013933853
2024-02-11,Amberd 3,-206.699932832973
2024-02-12,Amberd 3,-141.0872017219208
2024-02-13,Amberd 3,-150.471743878712
2024-02-14,Amberd 3,-322.6363878171851
2024-02-15,Amberd 3,644.2178323555545
2024-02-16,Amberd 3,262.21056742388646
2024-02-17,Amberd 3,-181.59097050288074
2024-02-18,Amberd 3,-93.07261583754553
2024-02-19,Amberd 3,77.65550466069544
2024-02-20,Amberd 3,57.10469781676511
2024-02-21,Amberd 3,-229.12712050044684
2024-02-22,Amberd 3,137.40988191246652
2024-02-23,Amberd 3,287.2123609002483
2024-02-24,Amberd 3,-260.0637426512658
2024-02-25,Amberd 3,-107.31361031163033
2024-02-26,Amberd 3,-51.20482021704265
2024-02-27,Amberd 3,-150.92981827414405
2024-02-28,Amberd 3,-165.69127098494573
2024-02-29,Amberd 3,70.66689698606388
2024-03-01,Amberd 3,389.7009616161795
2024-03-02,Amberd 3,-290.7730898450536
2024-03-03,Amberd 3,-138.7532730866751
2024-03-04,Amberd 3,176.1059608259966
2024-03-05,Amberd 3,-17.537309016543077
2024-03-06,Amberd 3,-172.56111018100637
2024-03-07,Amberd 3,280.5020548316388
2024-03-08,Amberd 3,493.3223319658264
2024-03-09,Amberd 3,-268.75830878376837
2024-03-10,Amberd 3,-162.2482224675441
2024-03-11,Amberd 3,-111.25420750247758
2024-03-12,Amberd 3,-68.00933718372471
2024-03-13,Amberd 3,-549.9836410733824
2024-03-14,Amberd 3,101.63094615817135
2024-03-15,Amberd 3,562.9263077539308
2024-03-16,Amberd 3,-3966.3116634933212
2024-03-17,Amberd 3,-251.7841751993783
2024-03-18,Amberd 3,59.07942880353767
2024-03-19,Amberd 3,311.97069484970234
2024-03-20,Amberd 3,-45.92968490349449
2024-03-21,Amberd 3,151.0688852225394
2024-03-22,Amberd 3,-599.9897084589793
2024-03-23,Amberd 3,1125.9107989287731
2024-03-24,Amberd 3,-317.8155480896894
2024-03-25,Amberd 3,-499.761876840339
2024-03-26,Amberd 3,-807.3162079595531
2024-03-27,Amberd 3,-4500.9764275998
2024-03-28,Amberd 3,-1008.0509885963747
2024-03-29,Amberd 3,-2815.106044747492
2024-03-30,Amberd 3,-2570.8884535114994
2024-03-31,Amberd 3,-283.6431408613789
2024-04-01,Amberd 3,410.53778196127314
2024-04-02,Amberd 3,3705.4676809775156
2024-04-03,Amberd 3,6049.733256124437
2024-04-04,Amberd 3,-499.14290190375687
2024-04-05,Amberd 3,13761.825578793614
2024-04-06,Amberd 3,21213.00504152928
2024-04-07,Amberd 3,13401.885566447418
2024-04-08,Amberd 3,3.8562575355172157e-10
2024-04-09,Amberd 3,8345.209247927924
2024-04-10,Amberd 3,21956.267058439313
2024-04-11,Amberd 3,15103.122422105142
2024-04-12,Amberd 3,-6303.269224555392
2024-04-13,Amberd 3,0.0
2024-04-14,Amberd 3,-3922.886168041132
2024-04-15,Amberd 3,-9767.137611476568
2024-04-16,Amberd 3,22220.01572073382
2024-04-17,Amberd 3,11917.41021019945
2024-04-18,Amberd 3,-29839.518623244585
2024-04-19,Amberd 3,-9418.057598761894
2024-04-20,Amberd 3,4637.306941805407
2024-04-21,Amberd 3,135.29009873466566
2024-04-22,Amberd 3,-10021.280378306663
2024-04-23,Amberd 3,-105.58445200134884
2024-04-24,Amberd 3,-3318.6727389553707
2024-04-25,Amberd 3,-8773.553754113353
2024-04-26,Amberd 3,8876.340643507632
2024-04-27,Amberd 3,-19554.80126237597
2024-04-28,Amberd 3,-7274.955248550104
2024-04-29,Amberd 3,-922.3172150650353
2024-04-30,Amberd 3,922.4076576573134
2024-05-01,Amberd 3,-33247.66193418253
2024-05-02,Amberd 3,4986.9968395258475
2024-05-03,Amberd 3,53105.486547410794
2024-05-04,Amberd 3,51485.35124510371
2024-05-05,Amberd 3,43193.519161820426
2024-05-06,Amberd 3,8585.365778529733
2024-05-07,Amberd 3,-2.9976945370435715e-09
2024-05-08,Amberd 3,-8369.996858078543
2024-05-09,Amberd 3,-9182.593389653564
2024-05-10,Amberd 3,2.255546860396862e-10
2024-05-11,Amberd 3,-3533.2974330601646
2024-05-12,Amberd 3,35826.17550379395
2024-05-13,Amberd 3,41699.49479631336
2024-05-14,Amberd 3,32656.615213593876
2024-05-15,Amberd 3,7866.950740587628
2024-05-16,Amberd 3,0.0
2024-05-17,Amberd 3,-3694.125744375284
2024-05-18,Amberd 3,-17630.97194265844
2024-05-19,Amberd 3,-18202.644638887257
2024-05-20,Amberd 3,-17479.982477700567
2024-05-21,Amberd 3,-7118.389054385909
2024-05-22,Amberd 3,-4271.3267555237035
2024-05-23,Amberd 3,0.0
2024-05-24,Amberd 3,9536.411612808355
2024-05-25,Amberd 3,16224.160199720325
2024-05-26,Amberd 3,16801.31830933853
2024-05-27,Amberd 3,59662.03070482904
2024-05-28,Amberd 3,-37515.52623078575
2024-05-29,Amberd 3,6743.165687928995
2024-05-30,Amberd 3,-1933.7901078416617
2024-05-31,Amberd 3,1594.561996598146
2024-06-01,Amberd 3,18116.584744729742
2024-06-02,Amberd 3,5322.713903086318
2024-06-03,Amberd 3,11456.750600891333
2024-06-04,Amberd 3,6817.32772111785
2024-06-05,Amberd 3,0.0
2024-06-06,Amberd 3,7355.948232920055
2024-06-07,Amberd 3,12256.716256951331
2024-06-08,Amberd 3,18445.957943324232
2024-06-09,Amberd 3,18186.727759977977
2024-06-10,Amberd 3,-3.7834979593753815e-10
2024-06-11,Amberd 3,3709.6277220731718
2024-06-12,Amberd 3,-25445.227252459124
2024-06-13,Amberd 3,-237.22454626046238
2024-06-14,Amberd 3,7425.6918763018475
2024-06-15,Amberd 3,73.19418658228824
2024-06-16,Amberd 3,-7047.096274413256
2024-06-17,Amberd 3,-1899.8184283774171
2024-06-18,Amberd 3,-9423.258370924872
2024-06-19,Amberd 3,-35510.95744606675
2024-06-20,Amberd 3,-1515.736798574144
2024-06-21,Amberd 3,-837.7825719423272
2024-06-22,Amberd 3,-33199.624119703236
2024-06-23,Amberd 3,17491.220837206274
2024-06-24,Amberd 3,11340.534623950778
2024-06-25,Amberd 3,8783.33735953996
2024-06-26,Amberd 3,10537.050570626037
2024-06-27,Amberd 3,0.0
2024-06-28,Amberd 3,-10168.326302102912
2024-06-29,Amberd 3,-9077.242670171087
2024-06-30,Amberd 3,9535.775194660499
2024-07-01,Amberd 3,6263.909434766661
2024-07-02,Amberd 3,10307.441892356721
2024-07-03,Amberd 3,-1.2732925824820995e-09
2024-07-04,Amberd 3,-3539.3473713548738
2024-07-05,Amberd 3,-6390.216489944782
2024-07-06,Amberd 3,-6731.745157420119
2024-07-07,Amberd 3,749.8457188985994
2024-07-08,Amberd 3,3271.043901167315
2024-07-09,Amberd 3,4908.869971306995
2024-07-10,Amberd 3,862.6841262139351
2024-07-11,Amberd 3,-1297.377610388241
2024-07-12,Amberd 3,-1083.1989447532505
2024-07-13,Amberd 3,-2055.885718204012
2024-07-14,Amberd 3,-1646.08098382573
2024-07-15,Amberd 3,-575.5036845016148
2024-07-16,Amberd 3,3708.962066187345
2024-07-17,Amberd 3,1690.8531763048704
2024-07-18,Amberd 3,303.9996371749912
2024-07-19,Amberd 3,4805.853112768684
2024-07-20,Amberd 3,2779.056419743287
2024-07-21,Amberd 3,729.2911307031645
2024-07-22,Amberd 3,-774.6271121279242
2024-07-23,Amberd 3,-781.5649328960972
2024-07-24,Amberd 3,-1419.4672522569745
2024-07-25,Amberd 3,712.1409762574258
2024-07-26,Amberd 3,291.10966642623316
2024-07-27,Amberd 3,-266.07134606560794
2024-07-28,Amberd 3,2839.0731092602837
2024-07-29,Amberd 3,384.7581549988936
2024-07-30,Amberd 3,-10695.855786130389
2024-07-31,Amberd 3,-9052.907657360882
2024-08-01,Amberd 3,-787.3004581725909
2024-08-02,Amberd 3,481.16475766462463
2024-08-03,Amberd 3,192.7263342436745
2024-08-04,Amberd 3,399.19245193674215
2024-08-05,Amberd 3,-129.04888709371517
2024-08-06,Amberd 3,-564.6070096581716
2024-08-07,Amberd 3,-77.6138055831434
2024-08-08,Amberd 3,78.49921971218646
2024-08-09,Amberd 3,-706.8647049431838
2024-08-10,Amberd 3,-1542.896095657301
2024-08-11,Amberd 3,722.8080466729662
2024-08-12,Amberd 3,7367.191647752596
2024-08-13,Amberd 3,1418.4361794165998
2024-08-14,Amberd 3,-723.0540393143601
2024-08-15,Amberd 3,215.56162671366474
2024-08-16,Amberd 3,414.94671713197386
2024-08-17,Amberd 3,-125.27865276145894
2024-08-18,Amberd 3,-88.64584263987854
2024-08-19,Amberd 3,68.66154630038727
2024-08-20,Amberd 3,210.74150519797695
2024-08-21,Amberd 3,-186.36243254069632
2024-08-22,Amberd 3,-98.71867607200875
2024-08-23,Amberd 3,-94.79129359939179
2024-08-24,Amberd 3,-1151.0826724481976
2024-08-25,Amberd 3,457.94921376628554
2024-08-26,Amberd 3,501.9432454820144
2024-08-27,Amberd 3,34.541750793572646
2024-08-28,Amberd 3,-2776.9307137725027
2024-08-29,Amberd 3,-116.87063673280318
2024-08-30,Amberd 3,-577.0342411656584
2024-08-31,Amberd 3,851.4351881132588
2024-09-01,Amberd 3,162.29093141408885
2024-09-02,Amberd 3,134.41108938658545
2024-09-03,Amberd 3,-30.350010554149776
2024-09-04,Amberd 3,-503.93976731637304
2024-09-05,Amberd 3,-506.15374273570524
2024-09-06,Amberd 3,4835.528618763648
2024-09-07,Amberd 3,2979.9292625095604
2024-09-08,Amberd 3,450.80338287404084
2024-09-09,Amberd 3,-401.7438588270179
2024-09-10,Amberd 3,1440.809698690462
2024-09-11,Amberd 3,-32.030473239596176
2024-09-12,Amberd 3,-492.17310326408005
2024-09-13,Amberd 3,-445.9648409597885
2024-09-14,Amberd 3,747.5204371929212
2024-09-15,Amberd 3,-376.1790460090542
2024-09-16,Amberd 3,-1329.4180519175006
2024-09-17,Amberd 3,-731.6514208740336
2024-09-18,Amberd 3,2098.800834149286
2024-09-19,Amberd 3,951.405674475769
2024-09-20,Amberd 3,3361.5857431490986
2024-09-21,Amberd 3,289.1107284233003
2024-09-22,Amberd 3,-360.4826945748573
2024-09-23,Amberd 3,5743.947751560103
2024-09-24,Amberd 3,2369.334011357467
2024-09-25,Amberd 3,37.91712370804453
2024-09-26,Amberd 3,31.219365047214524
2024-09-27,Amberd 3,82.84904693938006
2024-09-28,Amberd 3,-998.4368006130717
2024-09-29,Amberd 3,-670.1094413345309
2024-09-30,Amberd 3,-168.19918166722346
2024-10-01,Amberd 3,-90.9024428913799
2024-10-02,Amberd 3,1383.1399235954705
2024-10-03,Amberd 3,959.833392155706
2024-10-04,Amberd 3,268.8898286612166
2024-10-05,Amberd 3,-791.914588696407
2024-10-06,Amberd 3,-166.1515069076304
2024-10-07,Amberd 3,-78.06774161373323
2024-10-08,Amberd 3,-154.83098503923247
2024-10-09,Amberd 3,-132.04357185760819
2024-10-10,Amberd 3,150.56050021269766
2024-10-11,Amberd 3,476.44346924889396
2024-10-12,Amberd 3,-387.8073294115893
2024-10-13,Amberd 3,-1122.0668685101082
2024-10-14,Amberd 3,5798.454910040546
2024-10-15,Amberd 3,368.74735743807105
2024-10-16,Amberd 3,-296.4394707323263
2024-10-17,Amberd 3,13849.076597931351
2024-10-18,Amberd 3,13951.773390656414
2024-10-19,Amberd 3,4365.197756848727
2024-10-20,Amberd 3,1187.2918835112869
2024-10-21,Amberd 3,100.07752333921599
2024-10-22,Amberd 3,-1174.0634789158394
2024-10-23,Amberd 3,-553.5706710625527
2024-10-24,Amberd 3,130.00496044403553
2024-10-25,Amberd 3,600.5439547787428
2024-10-26,Amberd 3,102.02477715786881
2024-10-27,Amberd 3,-439.66850843587963
2024-10-28,Amberd 3,-138.74000975248782
2024-10-29,Amberd 3,-408.8858514263884
2024-10-30,Amberd 3,-145.52615192098165
2024-10-31,Amberd 3,453.90632792665565
2024-11-01,Amberd 3,217.50741531463427
2024-11-02,Amberd 3,-397.2018169856983
2024-11-03,Amberd 3,91.12505876429714
2024-11-04,Amberd 3,360.22351182305647
2024-11-05,Amberd 3,-992.269841387295
2024-11-06,Amberd 3,-230.6102463810712
2024-11-07,Amberd 3,750.041870201514
2024-11-08,Amberd 3,845.7514716643655
2024-11-09,Amberd 3,-391.7146420221543
2024-11-10,Amberd 3,-556.3948790788254
2024-11-11,Amberd 3,-106.04369391224282
2024-11-12,Amberd 3,361.09606111412904
2024-11-13,Amberd 3,-312.5501638410533
2024-11-14,Amberd 3,23.698599428384114
2024-11-15,Amberd 3,-108.8541393480773
2024-11-16,Amberd 3,-116.32249561670324
2024-11-17,Amberd 3,-230.98199891688273
2024-11-18,Amberd 3,333.6038222599418
2024-11-19,Amberd 3,254.37221394090193
2024-11-20,Amberd 3,-80.2430894934023
2024-11-21,Amberd 3,-78.05080476097828
2024-11-22,Amberd 3,227.74262845408884
2024-11-23,Amberd 3,-325.28773888410797
2024-11-24,Amberd 3,-217.2017868034818
2024-11-25,Amberd 3,20.800675554144618
2024-11-26,Amberd 3,-59.25953453630245
2024-11-27,Amberd 3,309.3291122767332
2024-11-28,Amberd 3,-3278.5731356514625
2024-11-29,Amberd 3,-738.9543454305476
2024-11-30,Amberd 3,917.6777318214081
2024-12-01,Amberd 3,-64.26265508654069
2024-12-02,Amberd 3,524.6159619920709
2024-12-03,Amberd 3,-103.6881119528316
2024-12-04,Amberd 3,-806.2206671405547
2024-12-05,Amberd 3,496.0021155764116
2024-12-06,Amberd 3,160.98742796400074
2024-12-07,Amberd 3,-368.50706432898005
2024-12-08,Amberd 3,72.46842417037078
2024-12-09,Amberd 3,366.8412542439073
2024-12-10,Amberd 3,-216.6777682334141
2024-12-11,Amberd 3,-458.8109871684119
2024-12-12,Amberd 3,92.64844992321923
2024-12-13,Amberd 3,-1568.7967940347226
2024-12-14,Amberd 3,-12274.662213811263
2024-12-15,Amberd 3,1216.6739538494421
2024-12-16,Amberd 3,4251.58367389394
2024-12-17,Amberd 3,1158.93479964984
2024-12-18,Amberd 3,-521.7805112314181
2024-12-19,Amberd 3,-810.5628632134703
2024-12-20,Amberd 3,400.9771775666395
2024-12-21,Amberd 3,82.5918558804351
2024-12-22,Amberd 3,-322.5018630105842
2024-12-23,Amberd 3,-135.84830935919308
2024-12-24,Amberd 3,138.4647470168893
2024-12-25,Amberd 3,-84.74200465404465
2024-12-26,Amberd 3,149.89595879055378
2024-12-27,Amberd 3,-767.055976101019
2024-12-28,Amberd 3,566.5572770519702
2024-12-29,Amberd 3,221.84507222148932
2024-12-30,Amberd 3,-43.457789717345804
2024-12-31,Amberd 3,54.879536069400274
2025-01-01,Amberd 3,-419.1171625696061
2025-01-02,Amberd 3,65.19814193142884
2025-01-03,Amberd 3,220.96704813694123
2025-01-04,Amberd 3,-93.0230244843151
2025-01-05,Amberd 3,102.39623182686591
2025-01-06,Amberd 3,92.64538227657067
2025-01-07,Amberd 3,-130.32316915625597
2025-01-08,Amberd 3,-437.1965556412488
2025-01-09,Amberd 3,427.46189443817275
2025-01-10,Amberd 3,438.1655851849464
2025-01-11,Amberd 3,-320.7430778786784
2025-01-12,Amberd 3,-7.0092072305997135
2025-01-13,Amberd 3,-136.86222227191683
2025-01-14,Amberd 3,-130.5652538208924
2025-01-15,Amberd 3,-266.6682273522256
2025-01-16,Amberd 3,85.41630815825556
2025-01-17,Amberd 3,126.29288607511444
2025-01-18,Amberd 3,-165.22788415570903
2025-01-19,Amberd 3,172.75397105197044
2025-01-20,Amberd 3,51.40781295349734
2025-01-21,Amberd 3,578.0237524338336
2025-01-22,Amberd 3,-319.25107487776404
2025-01-23,Amberd 3,-131.47287803597283
2025-01-24,Amberd 3,182.58511719151284
2025-01-25,Amberd 3,10.133117858864352
2025-01-26,Amberd 3,171.79678313533077
2025-01-27,Amberd 3,-31.897352133608365
2025-01-28,Amberd 3,-160.85593188512757
2025-01-29,Amberd 3,-383.51265637078905
2025-01-30,Amberd 3,-209.98591655757264
2025-01-31,Amberd 3,208.48251006787905
2025-02-01,Amberd 3,186.15949019340223
2025-02-02,Amberd 3,-11983.188625205406
2022-01-02,Amberd1,35.77465104099247
2022-01-03,Amberd1,-466.08628059894
2022-01-04,Amberd1,553.3814404450568
2022-01-05,Amberd1,64.0558271605687
2022-01-06,Amberd1,43.8799993416369
2022-01-07,Amberd1,-60.92973921376779
2022-01-08,Amberd1,-96.48156341908361
2022-01-09,Amberd1,-25.98312876964428
2022-01-10,Amberd1,11.524396944151704
2022-01-11,Amberd1,35.4806113628174
2022-01-12,Amberd1,-69.11236215446388
2022-01-13,Amberd1,126.7550292527776
2022-01-14,Amberd1,-1595.3312662874132
2022-01-15,Amberd1,741.1177568312523
2022-01-16,Amberd1,-66.86127342767213
2022-01-17,Amberd1,669.1715223263191
2022-01-18,Amberd1,138.1180370648708
2022-01-19,Amberd1,-48.957867433572574
2022-01-20,Amberd1,-304.4763659612581
2022-01-21,Amberd1,63.53385911571968
2022-01-22,Amberd1,194.94850659524855
2022-01-23,Amberd1,-67.5501240997528
2022-01-24,Amberd1,-31.58335093970618
2022-01-25,Amberd1,5.854408160722414
2022-01-26,Amberd1,-34.251374877550916
2022-01-27,Amberd1,43.20797980995485
2022-01-28,Amberd1,18.652608396129835
2022-01-29,Amberd1,-26.687991223479003
2022-01-30,Amberd1,-86.26800670057219
2022-01-31,Amberd1,45.055247675310056
2022-02-01,Amberd1,38.6732525652169
2022-02-02,Amberd1,-2.745384553306394
2022-02-03,Amberd1,-32.78469442696223
2022-02-04,Amberd1,5.6830167863363386
2022-02-05,Amberd1,-1522.132738827434
2022-02-06,Amberd1,-2.2047791726745345
2022-02-07,Amberd1,985.5996060590905
2022-02-08,Amberd1,18.475429701899884
2022-02-09,Amberd1,-9.926510381046683
2022-02-10,Amberd1,-7.540656326610588
2022-02-11,Amberd1,102.73922814817615
2022-02-12,Amberd1,-11.744847973687683
2022-02-13,Amberd1,41.04072844497114
2022-02-14,Amberd1,-23.920731746591628
2022-02-15,Amberd1,-38.72615154564801
2022-02-16,Amberd1,-39.0919528872023
2022-02-17,Amberd1,-57.55871237770816
2022-02-18,Amberd1,-11.618567381767207
2022-02-19,Amberd1,30.93251570034272
2022-02-20,Amberd1,-22.227286856350474
2022-02-21,Amberd1,-34.089588117508356
2022-02-22,Amberd1,-16.63171792288449
2022-02-23,Amberd1,65.97195639863276
2022-02-24,Amberd1,-20.947096971643077
2022-02-25,Amberd1,-1.1090257170435507
2022-02-26,Amberd1,-55.350158481633116
2022-02-27,Amberd1,78.97169231870703
2022-02-28,Amberd1,-3.2697896049348856
2022-03-01,Amberd1,-105.59215212820891
2022-03-02,Amberd1,-77.28204456272124
2022-03-03,Amberd1,78.21207355819661
2022-03-04,Amberd1,-2006.0434744883264
2022-03-05,Amberd1,-2814.062961442676
2022-03-06,Amberd1,1264.7739116462253
2022-03-07,Amberd1,1025.904755164237
2022-03-08,Amberd1,58.948534054797165
2022-03-09,Amberd1,-22.73120997261958
2022-03-10,Amberd1,-217.84524681175935
2022-03-11,Amberd1,97.49131993239098
2022-03-12,Amberd1,-63.477981184443706
2022-03-13,Amberd1,-55.04536248829436
2022-03-14,Amberd1,-62.27760579165988
2022-03-15,Amberd1,-19.36182784704124
2022-03-16,Amberd1,-113.9095698137221
2022-03-17,Amberd1,210.2486851169583
2022-03-18,Amberd1,-62.57179696401681
2022-03-19,Amberd1,-26.711506389719943
2022-03-20,Amberd1,-2.985432770450643
2022-03-21,Amberd1,-94.64801986299744
2022-03-22,Amberd1,-25.377403148292615
2022-03-23,Amberd1,121.89682983938928
2022-03-24,Amberd1,32.61071458629294
2022-03-25,Amberd1,-56.63188007526878
2022-03-26,Amberd1,-177.97032627144154
2022-03-27,Amberd1,-330.01150891617
2022-03-28,Amberd1,-2255.601725320338
2022-03-29,Amberd1,172.5151551964609
2022-03-30,Amberd1,150.64266561495606
2022-03-31,Amberd1,-109.51563161235936
2022-04-01,Amberd1,-214.05300279674157
2022-04-02,Amberd1,154.54234862465
2022-04-03,Amberd1,1452.729161119375
2022-04-04,Amberd1,1675.0132494040809
2022-04-05,Amberd1,1075.8877396866983
2022-04-06,Amberd1,-88.98198051481177
2022-04-07,Amberd1,-722.2099113919958
2022-04-08,Amberd1,-1281.1214303780007
2022-04-09,Amberd1,-1104.6985993593617
2022-04-10,Amberd1,-78.42091383281422
2022-04-11,Amberd1,1183.146658188407
2022-04-12,Amberd1,1548.2469236223933
2022-04-13,Amberd1,9.094947017729282e-12
2022-04-14,Amberd1,-3404.099995193922
2022-04-15,Amberd1,-4342.8721756039995
2022-04-16,Amberd1,-3212.0831117032085
2022-04-17,Amberd1,-695.5071417341805
2022-04-18,Amberd1,0.0
2022-04-19,Amberd1,2095.6433057489485
2022-04-20,Amberd1,2788.103353981769
2022-04-21,Amberd1,-5906.076658280301
2022-04-22,Amberd1,-4500.437297666245
