Station,Datetime,Energy Production (kWh)
Amberd1,2024-12-13,4576.32
Amberd1,2024-12-14,1202.04
Amberd1,2024-12-15,5337.36
Amberd1,2024-12-16,7166.04
Amberd1,2024-12-17,6163.92
Amberd1,2024-12-18,5617.92
Amberd1,2024-12-19,5185.32
Amberd1,2024-12-20,5358.360000000001
Amberd1,2024-12-21,5159.28
Amberd1,2024-12-22,5117.28
Amberd1,2024-12-23,5197.92
Amberd1,2024-12-24,5263.4400000000005
Amberd1,2024-12-25,5194.56
Amberd1,2024-12-26,5135.76
Amberd1,2024-12-27,5139.12
Amberd1,2024-12-28,5344.08
Amberd1,2024-12-29,5196.24
Amberd1,2024-12-30,5097.12
Amberd1,2024-12-31,5019.0
Amberd1,2025-01-01,4987.92
Amberd1,2025-01-02,4934.16
Amberd1,2025-01-03,4940.04
Amberd1,2025-01-04,4948.4400000000005
Amberd1,2025-01-05,4902.24
Amberd1,2025-01-06,4913.16
Amberd1,2025-01-07,4792.2
Amberd1,2025-01-08,4720.8
Amberd1,2025-01-09,4786.32
Amberd1,2025-01-10,4774.56
Amberd1,2025-01-11,4737.6
Amberd1,2025-01-12,4616.64
Amberd1,2025-01-13,4544.4
Amberd1,2025-01-14,4672.08
Amberd1,2025-01-15,4705.68
Amberd1,2025-01-16,4764.4800000000005
Amberd1,2025-01-17,4593.12
Amberd1,2025-01-18,4392.360000000001
Amberd1,2025-01-19,4603.2
Amberd1,2025-01-20,4675.4400000000005
Amberd1,2025-01-21,4926.6
Amberd1,2025-01-22,4578.0
Amberd1,2025-01-23,4483.08
Amberd1,2025-01-24,4512.48
Amberd1,2025-01-25,4362.96
Amberd1,2025-01-26,4404.12
Amberd1,2025-01-27,4273.92
Amberd1,2025-01-28,4247.04
Amberd1,2025-01-29,4325.16
Amberd1,2025-01-30,4297.44
Amberd1,2025-01-31,4272.24
Amberd1,2025-02-01,180.6
Amberd2,2022-01-01,10992.1
Amberd2,2022-01-02,11872.0
Amberd2,2022-01-03,10577.0
Amberd2,2022-01-04,12983.6
Amberd2,2022-01-05,11909.800000000001
Amberd2,2022-01-06,11746.7
Amberd2,2022-01-07,11493.300000000001
Amberd2,2022-01-08,11465.3
Amberd2,2022-01-09,11540.9
Amberd2,2022-01-10,11735.5
Amberd2,2022-01-11,11951.800000000001
Amberd2,2022-01-12,11841.9
Amberd2,2022-01-13,12162.5
Amberd2,2022-01-14,7929.6
Amberd2,2022-01-15,13493.2
Amberd2,2022-01-16,11435.2
Amberd2,2022-01-17,13088.6
Amberd2,2022-01-18,11858.0
Amberd2,2022-01-19,11454.800000000001
Amberd2,2022-01-20,10838.1
Amberd2,2022-01-21,11557.0
Amberd2,2022-01-22,11886.7
Amberd2,2022-01-23,11251.800000000001
Amberd2,2022-01-24,11292.4
Amberd2,2022-01-25,11433.800000000001
Amberd2,2022-01-26,11362.4
Amberd2,2022-01-27,11400.9
Amberd2,2022-01-28,11223.1
Amberd2,2022-01-29,11138.4
Amberd2,2022-01-30,10943.8
Amberd2,2022-01-31,11230.1
Amberd2,2022-02-01,11228.7
Amberd2,2022-02-02,11178.3
Amberd2,2022-02-03,11074.0
Amberd2,2022-02-04,11111.1
Amberd2,2022-02-05,7458.5
Amberd2,2022-02-06,10994.2
Amberd2,2022-02-07,13356.7
Amberd2,2022-02-08,11240.6
Amberd2,2022-02-09,11168.5
Amberd2,2022-02-10,11124.4
Amberd2,2022-02-11,11255.300000000001
Amberd2,2022-02-12,10956.4
Amberd2,2022-02-13,10917.2
Amberd2,2022-02-14,10650.5
Amberd2,2022-02-15,10578.4
Amberd2,2022-02-16,10519.6
Amberd2,2022-02-17,10436.3
Amberd2,2022-02-18,10493.0
Amberd2,2022-02-19,10697.4
Amberd2,2022-02-20,10406.9
Amberd2,2022-02-21,10475.5
Amberd2,2022-02-22,10608.5
Amberd2,2022-02-23,10884.300000000001
Amberd2,2022-02-24,10756.9
Amberd2,2022-02-25,10844.4
Amberd2,2022-02-26,10819.9
Amberd2,2022-02-27,10938.9
Amberd2,2022-02-28,10873.1
Amberd2,2022-03-01,10816.4
Amberd2,2022-03-02,11107.6
Amberd2,2022-03-03,11582.2
Amberd2,2022-03-04,7046.200000000001
Amberd2,2022-03-05,4525.5
Amberd2,2022-03-06,14865.9
Amberd2,2022-03-07,14443.1
Amberd2,2022-03-08,12406.8
Amberd2,2022-03-09,11824.4
Amberd2,2022-03-10,11169.9
Amberd2,2022-03-11,12609.800000000001
Amberd2,2022-03-12,12042.1
Amberd2,2022-03-13,11778.9
Amberd2,2022-03-14,11613.0
Amberd2,2022-03-15,11675.3
Amberd2,2022-03-16,11349.1
Amberd2,2022-03-17,12100.2
Amberd2,2022-03-18,11395.300000000001
Amberd2,2022-03-19,11552.1
Amberd2,2022-03-20,11582.2
Amberd2,2022-03-21,11400.9
Amberd2,2022-03-22,11611.6
Amberd2,2022-03-23,12012.0
Amberd2,2022-03-24,11863.6
Amberd2,2022-03-25,11685.1
Amberd2,2022-03-26,11745.3
Amberd2,2022-03-27,11690.7
Amberd2,2022-03-28,7321.3
Amberd2,2022-03-29,13550.6
Amberd2,2022-03-30,14067.2
Amberd2,2022-03-31,14046.2
Amberd2,2022-04-01,14120.4
Amberd2,2022-04-02,15489.6
Amberd2,2022-04-03,18773.3
Amberd2,2022-04-04,19811.4
Amberd2,2022-04-05,19047.7
Amberd2,2022-04-06,17019.100000000002
Amberd2,2022-04-07,16234.400000000001
Amberd2,2022-04-08,15839.6
Amberd2,2022-04-09,17406.9
Amberd2,2022-04-10,20482.7
Amberd2,2022-04-11,24950.100000000002
Amberd2,2022-04-12,26390.0
Amberd2,2022-04-13,24434.9
Amberd2,2022-04-14,20286.7
Amberd2,2022-04-15,20574.4
Amberd2,2022-04-16,27417.600000000002
Amberd2,2022-04-17,36938.3
Amberd2,2022-04-18,41505.1
Amberd2,2022-04-19,45175.9
Amberd2,2022-04-20,47717.6
Amberd2,2022-04-21,50185.8
Amberd2,2022-04-22,60079.6
Amberd2,2022-04-23,62915.3
Amberd2,2022-04-24,77674.8
Amberd2,2022-04-25,94368.40000000001
Amberd2,2022-04-26,113555.4
Amberd2,2022-04-27,135328.9
Amberd2,2022-04-28,105802.2
Amberd2,2022-04-29,132158.6
Amberd2,2022-04-30,125473.6
Amberd2,2022-05-01,121004.1
Amberd2,2022-05-02,113853.6
Amberd2,2022-05-03,94320.1
Amberd2,2022-05-04,93732.8
Amberd2,2022-05-05,111150.90000000001
Amberd2,2022-05-06,94217.2
Amberd2,2022-05-07,73868.9
Amberd2,2022-05-08,63196.7
Amberd2,2022-05-09,59614.8
Amberd2,2022-05-10,59169.6
Amberd2,2022-05-11,59797.5
Amberd2,2022-05-12,54604.200000000004
Amberd2,2022-05-13,47495.0
Amberd2,2022-05-14,48682.9
Amberd2,2022-05-15,64120.0
Amberd2,2022-05-16,104750.1
Amberd2,2022-05-17,99304.8
Amberd2,2022-05-18,112560.0
Amberd2,2022-05-19,118692.7
Amberd2,2022-05-20,108076.5
Amberd2,2022-05-21,102691.4
Amberd2,2022-05-22,109011.0
Amberd2,2022-05-23,119420.7
Amberd2,2022-05-24,99320.90000000001
Amberd2,2022-05-25,77211.4
Amberd2,2022-05-26,61821.9
Amberd2,2022-05-27,67207.0
Amberd2,2022-05-28,100251.90000000001
Amberd2,2022-05-29,126666.40000000001
Amberd2,2022-05-30,134577.1
Amberd2,2022-05-31,134997.1
Amberd2,2022-06-01,128074.8
Amberd2,2022-06-02,135422.0
Amberd2,2022-06-03,134740.9
Amberd2,2022-06-04,135557.80000000002
Amberd2,2022-06-05,114947.70000000001
Amberd2,2022-06-06,136230.5
Amberd2,2022-06-07,113836.8
Amberd2,2022-06-08,116629.8
Amberd2,2022-06-09,118796.3
Amberd2,2022-06-10,104056.40000000001
Amberd2,2022-06-11,103880.0
Amberd2,2022-06-12,86975.0
Amberd2,2022-06-13,106798.3
Amberd2,2022-06-14,75005.7
Amberd2,2022-06-15,63015.4
Amberd2,2022-06-16,59595.9
Amberd2,2022-06-17,62355.3
Amberd2,2022-06-18,63179.200000000004
Amberd2,2022-06-19,63195.3
Amberd2,2022-06-20,66936.8
Amberd2,2022-06-21,58789.5
Amberd2,2022-06-22,44821.700000000004
Amberd2,2022-06-23,35263.9
Amberd2,2022-06-24,30828.7
Amberd2,2022-06-25,34351.1
Amberd2,2022-06-26,45256.4
Amberd2,2022-06-27,34738.200000000004
Amberd2,2022-06-28,25806.2
Amberd2,2022-06-29,23576.7
Amberd2,2022-06-30,23636.2
Amberd2,2022-07-01,22805.3
Amberd2,2022-07-02,25853.100000000002
Amberd2,2022-07-03,20232.8
Amberd2,2022-07-04,17598.7
Amberd2,2022-07-05,16951.2
Amberd2,2022-07-06,15582.0
Amberd2,2022-07-07,15627.5
Amberd2,2022-07-08,15640.800000000001
Amberd2,2022-07-09,16305.1
Amberd2,2022-07-10,15464.400000000001
Amberd2,2022-07-11,14732.2
Amberd2,2022-07-12,13934.2
Amberd2,2022-07-13,13276.9
Amberd2,2022-07-14,12825.4
Amberd2,2022-07-15,12778.5
Amberd2,2022-07-16,12263.3
Amberd2,2022-07-17,12843.6
Amberd2,2022-07-18,13023.5
Amberd2,2022-07-19,11388.300000000001
Amberd2,2022-07-20,12527.2
Amberd2,2022-07-21,12483.1
Amberd2,2022-07-22,12350.800000000001
Amberd2,2022-07-23,11900.7
Amberd2,2022-07-24,11820.9
Amberd2,2022-07-25,9987.6
Amberd2,2022-07-26,9697.800000000001
Amberd2,2022-07-27,9445.1
Amberd2,2022-07-28,9896.6
Amberd2,2022-07-29,10201.1
Amberd2,2022-07-30,10128.300000000001
Amberd2,2022-07-31,9933.0
Amberd2,2022-08-01,10196.9
Amberd2,2022-08-02,10399.2
Amberd2,2022-08-03,11513.6
Amberd2,2022-08-04,12278.0
Amberd2,2022-08-05,12068.0
Amberd2,2022-08-06,11953.9
Amberd2,2022-08-07,11804.8
Amberd2,2022-08-08,14865.2
Amberd2,2022-08-09,12714.800000000001
Amberd2,2022-08-10,10997.7
Amberd2,2022-08-11,10710.7
Amberd2,2022-08-12,10679.2
Amberd2,2022-08-13,10536.4
Amberd2,2022-08-14,10227.7
Amberd2,2022-08-15,10142.3
Amberd2,2022-08-16,9849.7
Amberd2,2022-08-17,9594.2
Amberd2,2022-08-18,9426.9
Amberd2,2022-08-19,9343.6
Amberd2,2022-08-20,9172.1
Amberd2,2022-08-21,9053.1
Amberd2,2022-08-22,9417.800000000001
Amberd2,2022-08-23,7837.2
Amberd2,2022-08-24,10425.1
Amberd2,2022-08-25,10895.5
Amberd2,2022-08-26,11228.7
Amberd2,2022-08-27,11283.3
Amberd2,2022-08-28,11207.0
Amberd2,2022-08-29,11239.2
Amberd2,2022-08-30,10944.5
Amberd2,2022-08-31,10308.2
Amberd2,2022-09-01,9025.800000000001
Amberd2,2022-09-02,9039.1
Amberd2,2022-09-03,8135.400000000001
Amberd2,2022-09-04,8519.7
Amberd2,2022-09-05,8863.4
Amberd2,2022-09-06,10206.7
Amberd2,2022-09-07,12333.3
Amberd2,2022-09-08,9207.1
Amberd2,2022-09-09,8736.0
Amberd2,2022-09-10,9403.1
Amberd2,2022-09-11,10059.0
Amberd2,2022-09-12,10000.9
Amberd2,2022-09-13,9670.5
Amberd2,2022-09-14,9678.9
Amberd2,2022-09-15,9783.2
Amberd2,2022-09-16,9494.1
Amberd2,2022-09-17,9284.8
Amberd2,2022-09-18,10014.9
Amberd2,2022-09-19,9944.9
Amberd2,2022-09-20,9793.7
Amberd2,2022-09-21,8756.300000000001
Amberd2,2022-09-22,12842.9
Amberd2,2022-09-23,12819.1
Amberd2,2022-09-24,10378.2
Amberd2,2022-09-25,8899.800000000001
Amberd2,2022-09-26,9003.4
Amberd2,2022-09-27,9379.300000000001
Amberd2,2022-09-28,9701.300000000001
Amberd2,2022-09-29,9783.2
Amberd2,2022-09-30,9830.1
Amberd2,2022-10-01,9797.9
Amberd2,2022-10-02,9879.8
Amberd2,2022-10-03,9796.5
Amberd2,2022-10-04,9494.1
Amberd2,2022-10-05,9419.9
Amberd2,2022-10-06,7026.6
Amberd2,2022-10-07,10840.2
Amberd2,2022-10-08,10677.800000000001
Amberd2,2022-10-09,12891.2
Amberd2,2022-10-10,3572.8
Amberd2,2022-10-11,1955.8000000000002
Amberd2,2022-10-12,2044.7
Amberd2,2022-10-13,2077.6
Amberd2,2022-10-14,2452.1
Amberd2,2022-10-15,2751.7000000000003
Amberd2,2022-10-16,2667.0
Amberd2,2022-10-17,2416.4
Amberd2,2022-10-18,2281.3
Amberd2,2022-10-19,2257.5
Amberd2,2022-10-20,2264.5
Amberd2,2022-10-21,2431.8
Amberd2,2022-10-22,2308.6
Amberd2,2022-10-23,2298.8
Amberd2,2022-10-24,2261.0
Amberd2,2022-10-25,2064.3
Amberd2,2022-10-26,2040.5
Amberd2,2022-10-27,2031.4
Amberd2,2022-10-28,2069.2
Amberd2,2022-10-29,1937.6000000000001
Amberd2,2022-10-30,1913.1000000000001
Amberd2,2022-10-31,1953.7
Amberd2,2022-11-01,1731.1000000000001
Amberd2,2022-11-02,5714.1
Amberd2,2022-11-03,10818.5
Amberd2,2022-11-04,11067.7
Amberd2,2022-11-05,10854.9
Amberd2,2022-11-06,11154.5
Amberd2,2022-11-07,10255.7
Amberd2,2022-11-08,9868.6
Amberd2,2022-11-09,9868.6
Amberd2,2022-11-10,9850.4
Amberd2,2022-11-11,10082.1
Amberd2,2022-11-12,9634.1
Amberd2,2022-11-13,9499.0
Amberd2,2022-11-14,9496.9
Amberd2,2022-11-15,9202.9
Amberd2,2022-11-16,9705.5
Amberd2,2022-11-17,10364.2
Amberd2,2022-11-18,9968.0
Amberd2,2022-11-19,10207.4
Amberd2,2022-11-20,10177.300000000001
Amberd2,2022-11-21,10034.5
Amberd2,2022-11-22,9590.7
Amberd2,2022-11-23,10698.800000000001
Amberd2,2022-11-24,10106.6
Amberd2,2022-11-25,10741.5
Amberd2,2022-11-26,11858.7
Amberd2,2022-11-27,10588.9
Amberd2,2022-11-28,10266.2
Amberd2,2022-11-29,10404.8
Amberd2,2022-11-30,10736.6
Amberd2,2022-12-01,10812.2
Amberd2,2022-12-02,10524.5
Amberd2,2022-12-03,10413.2
Amberd2,2022-12-04,10234.7
Amberd2,2022-12-05,10327.800000000001
Amberd2,2022-12-06,10296.300000000001
Amberd2,2022-12-07,9910.6
Amberd2,2022-12-08,10077.9
Amberd2,2022-12-09,9229.5
Amberd2,2022-12-10,8987.3
Amberd2,2022-12-11,8747.9
Amberd2,2022-12-12,10341.1
Amberd2,2022-12-13,10436.300000000001
Amberd2,2022-12-14,10164.7
Amberd2,2022-12-15,10005.800000000001
Amberd2,2022-12-16,9971.5
Amberd2,2022-12-17,10100.300000000001
Amberd2,2022-12-18,9457.7
Amberd2,2022-12-19,9624.3
Amberd2,2022-12-20,9862.300000000001
Amberd2,2022-12-21,9958.2
Amberd2,2022-12-22,8378.3
Amberd2,2022-12-23,7678.3
Amberd2,2022-12-24,9590.7
Amberd2,2022-12-25,8862.7
Amberd2,2022-12-26,7357.0
Amberd2,2022-12-27,7805.7
Amberd2,2022-12-28,8666.7
Amberd2,2022-12-29,9290.4
Amberd2,2022-12-30,8552.6
Amberd2,2022-12-31,9086.7
Amberd2,2023-01-01,8759.1
Amberd2,2023-01-02,9035.6
Amberd2,2023-01-03,9522.1
Amberd2,2023-01-04,9234.4
Amberd2,2023-01-05,8848.0
Amberd2,2023-01-06,8505.0
Amberd2,2023-01-07,8992.2
Amberd2,2023-01-08,8873.2
Amberd2,2023-01-09,8949.5
Amberd2,2023-01-10,8507.800000000001
Amberd2,2023-01-11,8424.5
Amberd2,2023-01-12,8339.1
Amberd2,2023-01-13,8305.5
Amberd2,2023-01-14,8328.6
Amberd2,2023-01-15,8701.0
Amberd2,2023-01-16,8803.9
Amberd2,2023-01-17,8864.800000000001
Amberd2,2023-01-18,8638.0
Amberd2,2023-01-19,8658.300000000001
Amberd2,2023-01-20,8927.1
Amberd2,2023-01-21,8796.9
Amberd2,2023-01-22,8701.7
Amberd2,2023-01-23,8363.6
Amberd2,2023-01-24,8211.7
Amberd2,2023-01-25,8121.400000000001
Amberd2,2023-01-26,8037.400000000001
Amberd2,2023-01-27,7878.5
Amberd2,2023-01-28,8315.3
Amberd2,2023-01-29,8604.4
Amberd2,2023-01-30,8290.800000000001
Amberd2,2023-01-31,8528.1
Amberd2,2023-02-01,8871.1
Amberd2,2023-02-02,8859.2
Amberd2,2023-02-03,8164.1
Amberd2,2023-02-04,8301.3
Amberd2,2023-02-05,9230.2
Amberd2,2023-02-06,6630.4
Amberd2,2023-02-07,5142.900000000001
Amberd2,2023-02-08,12866.0
Amberd2,2023-02-09,11095.0
Amberd2,2023-02-10,9464.7
Amberd2,2023-02-11,8757.0
Amberd2,2023-02-12,8638.0
Amberd2,2023-02-13,7800.8
Amberd2,2023-02-14,7994.7
Amberd2,2023-02-15,9517.9
Amberd2,2023-02-16,8784.300000000001
Amberd2,2023-02-17,7648.2
Amberd2,2023-02-18,9877.0
Amberd2,2023-02-19,8886.5
Amberd2,2023-02-20,9153.2
Amberd2,2023-02-21,8343.300000000001
Amberd2,2023-02-22,8176.0
Amberd2,2023-02-23,10555.300000000001
Amberd2,2023-02-24,9189.6
Amberd2,2023-02-25,8788.5
Amberd2,2023-02-26,8904.7
Amberd2,2023-02-27,8586.900000000001
Amberd2,2023-02-28,8796.9
Amberd2,2023-03-01,9096.5
Amberd2,2023-03-02,8878.1
Amberd2,2023-03-03,9610.3
Amberd2,2023-03-04,9506.0
Amberd2,2023-03-05,9677.5
Amberd2,2023-03-06,7315.0
Amberd2,2023-03-07,11202.8
Amberd2,2023-03-08,10350.9
Amberd2,2023-03-09,10136.0
Amberd2,2023-03-10,9959.6
Amberd2,2023-03-11,10077.9
Amberd2,2023-03-12,10217.2
Amberd2,2023-03-13,10350.9
Amberd2,2023-03-14,11566.800000000001
Amberd2,2023-03-15,13838.300000000001
Amberd2,2023-03-16,14314.300000000001
Amberd2,2023-03-17,12286.4
Amberd2,2023-03-18,12222.7
Amberd2,2023-03-19,12012.7
Amberd2,2023-03-20,10724.0
Amberd2,2023-03-21,10102.4
Amberd2,2023-03-22,10558.800000000001
Amberd2,2023-03-23,10736.6
Amberd2,2023-03-24,6778.1
Amberd2,2023-03-25,11949.7
Amberd2,2023-03-26,13631.8
Amberd2,2023-03-27,15008.0
Amberd2,2023-03-28,12547.5
Amberd2,2023-03-29,12572.0
Amberd2,2023-03-30,11822.300000000001
Amberd2,2023-03-31,10672.9
Amberd2,2023-04-01,10399.2
Amberd2,2023-04-02,9566.9
Amberd2,2023-04-03,11687.9
Amberd2,2023-04-04,12700.1
Amberd2,2023-04-05,15211.0
Amberd2,2023-04-06,16594.2
Amberd2,2023-04-07,15398.6
Amberd2,2023-04-08,14105.7
Amberd2,2023-04-09,12189.800000000001
Amberd2,2023-04-10,13026.3
Amberd2,2023-04-11,12583.2
Amberd2,2023-04-12,31333.4
Amberd2,2023-04-13,28949.2
Amberd2,2023-04-14,21662.2
Amberd2,2023-04-15,19199.6
Amberd2,2023-04-16,18307.100000000002
Amberd2,2023-04-17,20738.9
Amberd2,2023-04-18,26739.3
Amberd2,2023-04-19,37956.8
Amberd2,2023-04-20,47143.6
Amberd2,2023-04-21,46154.5
Amberd2,2023-04-22,40712.0
Amberd2,2023-04-23,39132.1
Amberd2,2023-04-24,43157.8
Amberd2,2023-04-25,42670.6
Amberd2,2023-04-26,45031.0
Amberd2,2023-04-27,44510.2
Amberd2,2023-04-28,43793.4
Amberd2,2023-04-29,43782.9
Amberd2,2023-04-30,51066.4
Amberd2,2023-05-01,49161.0
Amberd2,2023-05-02,45528.0
Amberd2,2023-05-03,40100.200000000004
Amberd2,2023-05-04,32893.7
Amberd2,2023-05-05,29992.9
Amberd2,2023-05-06,33532.1
Amberd2,2023-05-07,38857.0
Amberd2,2023-05-08,44636.9
Amberd2,2023-05-09,46415.6
Amberd2,2023-05-10,51479.4
Amberd2,2023-05-11,65046.8
Amberd2,2023-05-12,76081.6
Amberd2,2023-05-13,83422.5
Amberd2,2023-05-14,76295.1
Amberd2,2023-05-15,60746.0
Amberd2,2023-05-16,47638.5
Amberd2,2023-05-17,44261.700000000004
Amberd2,2023-05-18,61137.3
Amberd2,2023-05-19,84965.3
Amberd2,2023-05-20,88247.6
Amberd2,2023-05-21,97470.8
Amberd2,2023-05-22,73253.6
Amberd2,2023-05-23,90983.2
Amberd2,2023-05-24,103109.3
Amberd2,2023-05-25,108889.90000000001
Amberd2,2023-05-26,119297.5
Amberd2,2023-05-27,124894.0
Amberd2,2023-05-28,129545.5
Amberd2,2023-05-29,128389.8
Amberd2,2023-05-30,129425.8
Amberd2,2023-05-31,129417.40000000001
Amberd2,2023-06-01,130568.2
Amberd2,2023-06-02,131737.9
Amberd2,2023-06-03,131876.5
Amberd2,2023-06-04,131963.3
Amberd2,2023-06-05,131803.7
Amberd2,2023-06-06,132070.4
Amberd2,2023-06-07,131362.7
Amberd2,2023-06-08,126835.8
Amberd2,2023-06-09,130222.40000000001
Amberd2,2023-06-10,126933.1
Amberd2,2023-06-11,121114.70000000001
Amberd2,2023-06-12,112179.9
Amberd2,2023-06-13,115813.6
Amberd2,2023-06-14,108199.0
Amberd2,2023-06-15,79134.3
Amberd2,2023-06-16,74273.5
Amberd2,2023-06-17,88125.1
Amberd2,2023-06-18,91101.5
Amberd2,2023-06-19,74826.5
Amberd2,2023-06-20,73028.90000000001
Amberd2,2023-06-21,59064.600000000006
Amberd2,2023-06-22,64387.4
Amberd2,2023-06-23,70520.1
Amberd2,2023-06-24,64283.100000000006
Amberd2,2023-06-25,53830.0
Amberd2,2023-06-26,56583.8
Amberd2,2023-06-27,67032.7
Amberd2,2023-06-28,60701.9
Amberd2,2023-06-29,64463.700000000004
Amberd2,2023-06-30,64220.1
Amberd2,2023-07-01,57855.0
Amberd2,2023-07-02,43833.3
Amberd2,2023-07-03,40777.1
Amberd2,2023-07-04,41659.8
Amberd2,2023-07-05,52205.3
Amberd2,2023-07-06,41247.5
Amberd2,2023-07-07,42424.200000000004
Amberd2,2023-07-08,44153.200000000004
Amberd2,2023-07-09,39111.8
Amberd2,2023-07-10,32998.0
Amberd2,2023-07-11,32371.5
Amberd2,2023-07-12,24471.300000000003
Amberd2,2023-07-13,21737.100000000002
Amberd2,2023-07-14,20105.4
Amberd2,2023-07-15,18834.9
Amberd2,2023-07-16,18127.9
Amberd2,2023-07-17,16881.9
Amberd2,2023-07-18,16056.6
Amberd2,2023-07-19,14418.6
Amberd2,2023-07-20,14072.1
Amberd2,2023-07-21,13527.5
Amberd2,2023-07-22,13284.6
Amberd2,2023-07-23,12452.300000000001
Amberd2,2023-07-24,10882.9
Amberd2,2023-07-25,14791.0
Amberd2,2023-07-26,14287.7
Amberd2,2023-07-27,4201.4
Amberd2,2023-07-28,11577.300000000001
Amberd2,2023-07-29,11049.5
Amberd2,2023-07-30,10643.5
Amberd2,2023-07-31,10649.800000000001
Amberd2,2023-08-01,10087.0
Amberd2,2023-08-02,9607.5
Amberd2,2023-08-03,9370.9
Amberd2,2023-08-04,10322.2
Amberd2,2023-08-05,14798.7
Amberd2,2023-08-06,10658.2
Amberd2,2023-08-07,9691.5
Amberd2,2023-08-08,9079.7
Amberd2,2023-08-09,8906.1
Amberd2,2023-08-10,8443.4
Amberd2,2023-08-11,8220.1
Amberd2,2023-08-12,7983.5
Amberd2,2023-08-13,7438.2
Amberd2,2023-08-14,7176.4
Amberd2,2023-08-15,8741.6
Amberd2,2023-08-16,8852.2
Amberd2,2023-08-17,8627.5
Amberd2,2023-08-18,8561.7
Amberd2,2023-08-19,8561.7
Amberd2,2023-08-20,8458.1
Amberd2,2023-08-21,6909.7
Amberd2,2023-08-22,2161.6
Amberd2,2023-08-23,6930.0
Amberd2,2023-08-24,8262.800000000001
Amberd2,2023-08-25,8382.5
Amberd2,2023-08-26,8531.6
Amberd2,2023-08-27,8404.2
Amberd2,2023-08-28,8264.9
Amberd2,2023-08-29,15286.6
Amberd2,2023-08-30,12033.0
Amberd2,2023-08-31,10272.5
Amberd2,2023-09-01,9640.4
Amberd2,2023-09-02,9347.1
Amberd2,2023-09-03,9163.7
Amberd2,2023-09-04,9041.9
Amberd2,2023-09-05,8827.0
Amberd2,2023-09-06,8732.5
Amberd2,2023-09-07,8778.7
Amberd2,2023-09-08,8895.6
Amberd2,2023-09-09,9853.2
Amberd2,2023-09-10,11655.7
Amberd2,2023-09-11,10713.5
Amberd2,2023-09-12,13059.2
Amberd2,2023-09-13,12066.6
Amberd2,2023-09-14,11347.7
Amberd2,2023-09-15,10485.3
Amberd2,2023-09-16,10141.6
Amberd2,2023-09-17,9896.6
Amberd2,2023-09-18,9846.2
Amberd2,2023-09-19,8840.300000000001
Amberd2,2023-09-20,9342.9
Amberd2,2023-09-21,9820.300000000001
Amberd2,2023-09-22,9274.300000000001
Amberd2,2023-09-23,9087.4
Amberd2,2023-09-24,9009.0
Amberd2,2023-09-25,10691.800000000001
Amberd2,2023-09-26,12996.2
Amberd2,2023-09-27,10969.7
Amberd2,2023-09-28,9936.5
Amberd2,2023-09-29,9920.4
Amberd2,2023-09-30,11263.0
Amberd2,2023-10-01,10775.1
Amberd2,2023-10-02,20187.3
Amberd2,2023-10-03,15720.6
Amberd2,2023-10-04,15862.7
Amberd2,2023-10-05,14279.3
Amberd2,2023-10-06,13230.7
Amberd2,2023-10-07,12729.5
Amberd2,2023-10-08,12222.0
Amberd2,2023-10-09,11959.5
Amberd2,2023-10-10,11880.4
Amberd2,2023-10-11,12010.6
Amberd2,2023-10-12,9447.9
Amberd2,2023-10-13,11790.8
Amberd2,2023-10-14,11943.4
Amberd2,2023-10-15,11813.2
Amberd2,2023-10-16,13180.300000000001
Amberd2,2023-10-17,12265.4
Amberd2,2023-10-18,13178.2
Amberd2,2023-10-19,19099.5
Amberd2,2023-10-20,14883.4
Amberd2,2023-10-21,13636.0
Amberd2,2023-10-22,11939.9
Amberd2,2023-10-23,12695.9
Amberd2,2023-10-24,13248.9
Amberd2,2023-10-25,13096.3
Amberd2,2023-10-26,12996.2
Amberd2,2023-10-27,12606.3
Amberd2,2023-10-28,12057.5
Amberd2,2023-10-29,11968.6
Amberd2,2023-10-30,11711.0
Amberd2,2023-10-31,11533.2
Amberd2,2023-11-01,11423.300000000001
Amberd2,2023-11-02,11434.5
Amberd2,2023-11-03,11823.0
Amberd2,2023-11-04,10467.800000000001
Amberd2,2023-11-05,9867.2
Amberd2,2023-11-06,9727.9
Amberd2,2023-11-07,10000.2
Amberd2,2023-11-08,9322.6
Amberd2,2023-11-09,9507.4
Amberd2,2023-11-10,10082.1
Amberd2,2023-11-11,9967.300000000001
Amberd2,2023-11-12,9762.2
Amberd2,2023-11-13,9662.8
Amberd2,2023-11-14,10662.4
Amberd2,2023-11-15,10474.800000000001
Amberd2,2023-11-16,10580.5
Amberd2,2023-11-17,12188.4
Amberd2,2023-11-18,11148.2
Amberd2,2023-11-19,11468.800000000001
Amberd2,2023-11-20,15322.300000000001
Amberd2,2023-11-21,12520.9
Amberd2,2023-11-22,12686.8
Amberd2,2023-11-23,12835.9
Amberd2,2023-11-24,12613.3
Amberd2,2023-11-25,12106.5
Amberd2,2023-11-26,9969.4
Amberd2,2023-11-27,12035.800000000001
Amberd2,2023-11-28,11496.1
Amberd2,2023-11-29,11528.3
Amberd2,2023-11-30,11588.5
Amberd2,2023-12-01,11470.9
Amberd2,2023-12-02,11337.2
Amberd2,2023-12-03,11423.300000000001
Amberd2,2023-12-04,6806.8
Amberd2,2023-12-05,0.0
Amberd2,2023-12-06,849.8
Amberd2,2023-12-07,11127.9
