DateTime,Station,Energy Production (kWh)
2022-04-11,Amberd1,-1064.3801917041492
2022-04-12,Amberd1,-1198.089382292752
2022-04-13,Amberd1,-3368.6287616073696
2022-04-14,Amberd1,-6621.877312577964
2022-04-15,Amberd1,-7619.368625158488
2022-04-16,Amberd1,-6562.457615982537
2022-04-17,Amberd1,-4256.737096292989
2022-04-18,Amberd1,-3805.298341322734
2022-04-19,Amberd1,-3372.7321656194836
2022-04-20,Amberd1,-4401.451072267602
2022-04-21,Amberd1,-5471.559606747949
2022-04-22,Amberd1,-2684.9314076212286
2022-04-23,Amberd1,-3229.70038869392
2022-04-24,Amberd1,-66.08238164274007
2022-04-25,Amberd1,6333.9253445985305
2022-04-26,Amberd1,10652.406822584642
2022-04-27,Amberd1,18455.56738152998
2022-04-28,Amberd1,9750.154596384804
2022-04-29,Amberd1,16272.021312485922
2022-04-30,Amberd1,11392.76652854737
2022-05-01,Amberd1,10093.299229962919
2022-05-02,Amberd1,8425.567923045957
2022-05-03,Amberd1,2025.2928020911713
2022-05-04,Amberd1,2013.3680814413383
2022-05-05,Amberd1,8553.302167437949
2022-05-06,Amberd1,1544.8651113715823
2022-05-07,Amberd1,-4789.238849321795
2022-05-08,Amberd1,-7726.031017900848
2022-05-09,Amberd1,-9084.779423343432
2022-05-10,Amberd1,-9217.483325241199
2022-05-11,Amberd1,-9300.383996046206
2022-05-12,Amberd1,-11492.641781132264
2022-05-13,Amberd1,-15524.204285875621
2022-05-14,Amberd1,-15426.836214539322
2022-05-15,Amberd1,-8482.63964370775
2022-05-16,Amberd1,5179.925122668807
2022-05-17,Amberd1,2141.9794304173483
2022-05-18,Amberd1,6057.527172163202
2022-05-19,Amberd1,7116.993503387661
2022-05-20,Amberd1,10230.537625089426
2022-05-21,Amberd1,1108.1906173275638
2022-05-22,Amberd1,3510.6294741454767
2022-05-23,Amberd1,4121.078570450722
2022-05-24,Amberd1,-2830.351862270494
2022-05-25,Amberd1,-10595.087266638438
2022-05-26,Amberd1,-17100.7441153595
2022-05-27,Amberd1,-16400.956951598393
2022-05-28,Amberd1,-4454.7123534477505
2022-05-29,Amberd1,5905.253699094552
2022-05-30,Amberd1,7542.5094212515105
2022-05-31,Amberd1,7268.492244684232
2022-06-01,Amberd1,3512.605532665475
2022-06-02,Amberd1,6652.069840815093
2022-06-03,Amberd1,6753.230346295022
2022-06-04,Amberd1,7008.314682616663
2022-06-05,Amberd1,5359.529714324992
2022-06-06,Amberd1,7250.942109288313
2022-06-07,Amberd1,1019.188829303479
2022-06-08,Amberd1,3429.5349973490156
2022-06-09,Amberd1,6244.848743385104
2022-06-10,Amberd1,3010.0147379986156
2022-06-11,Amberd1,3956.8146213117943
2022-06-12,Amberd1,74.10877423563943
2022-06-13,Amberd1,5383.604568542854
2022-06-14,Amberd1,-3071.5169419777594
2022-06-15,Amberd1,-5492.079456392741
2022-06-16,Amberd1,-4807.38697567991
2022-06-17,Amberd1,-2515.3109511568473
2022-06-18,Amberd1,-1034.718217281341
2022-06-19,Amberd1,445.21646083333326
2022-06-20,Amberd1,2939.245016959685
2022-06-21,Amberd1,392.40112458216754
2022-06-22,Amberd1,-2619.3985709503504
2022-06-23,Amberd1,-5376.9226749918635
2022-06-24,Amberd1,-5402.022668789519
2022-06-25,Amberd1,-2752.5094569185967
2022-06-26,Amberd1,2228.2223202136156
2022-06-27,Amberd1,-1248.5816593895906
2022-06-28,Amberd1,-1853.348356675062
2022-06-29,Amberd1,-2240.884369052521
2022-06-30,Amberd1,-1685.517951208778
2022-07-01,Amberd1,-457.25680509997255
2022-07-02,Amberd1,1795.7048160372524
2022-07-03,Amberd1,-546.1015555305603
2022-07-04,Amberd1,-1600.30670304689
2022-07-05,Amberd1,-1226.4400962830132
2022-07-06,Amberd1,-1132.7110133208043
2022-07-07,Amberd1,-744.2822071819573
2022-07-08,Amberd1,-533.0884865048429
2022-07-09,Amberd1,-193.59948354834341
2022-07-10,Amberd1,-63.391650267281875
2022-07-11,Amberd1,64.39956106073805
2022-07-12,Amberd1,120.31831793952733
2022-07-13,Amberd1,197.82853814722694
2022-07-14,Amberd1,266.8389405132666
2022-07-15,Amberd1,286.21460103073605
2022-07-16,Amberd1,305.3738213549059
2022-07-17,Amberd1,254.2760190154031
2022-07-18,Amberd1,248.32975290350169
2022-07-19,Amberd1,-438.8953406014134
2022-07-20,Amberd1,283.3751687844815
2022-07-21,Amberd1,360.79002093288364
2022-07-22,Amberd1,461.2608462350008
2022-07-23,Amberd1,431.793781318951
2022-07-24,Amberd1,471.9066747839561
2022-07-25,Amberd1,-154.07249588409468
2022-07-26,Amberd1,263.129305128954
2022-07-27,Amberd1,226.6014089471846
2022-07-28,Amberd1,204.02869087897398
2022-07-29,Amberd1,124.51440035210908
2022-07-30,Amberd1,114.43426886257748
2022-07-31,Amberd1,121.16620640614383
2022-08-01,Amberd1,113.01660156053185
2022-08-02,Amberd1,164.89611402446099
2022-08-03,Amberd1,51.76476812066903
2022-08-04,Amberd1,57.51952810062812
2022-08-05,Amberd1,1.505005235734643
2022-08-06,Amberd1,12.989861092321917
2022-08-07,Amberd1,-61.83818339155005
2022-08-08,Amberd1,1450.2004740589964
2022-08-09,Amberd1,661.5240845834551
2022-08-10,Amberd1,128.96452402503746
2022-08-11,Amberd1,46.86021567408534
2022-08-12,Amberd1,115.54897999342666
2022-08-13,Amberd1,101.69934981109145
2022-08-14,Amberd1,26.427639842616372
2022-08-15,Amberd1,52.746602709909894
2022-08-16,Amberd1,-30.987526240026455
2022-08-17,Amberd1,-74.4114782868819
2022-08-18,Amberd1,-89.26261750644608
2022-08-19,Amberd1,-54.47180080058115
2022-08-20,Amberd1,-88.35409593520762
2022-08-21,Amberd1,-126.07052580074833
2022-08-22,Amberd1,-101.04689197766675
2022-08-23,Amberd1,-1047.030201967798
2022-08-24,Amberd1,-35.424308965493765
2022-08-25,Amberd1,-14.458672288875277
2022-08-26,Amberd1,-57.420611062958415
2022-08-27,Amberd1,-13.74840774257791
2022-08-28,Amberd1,-47.84445690065513
2022-08-29,Amberd1,-9.102560355275273
2022-08-30,Amberd1,-35.84661713895821
2022-08-31,Amberd1,4.925162815998192
2022-09-01,Amberd1,-93.9630262869905
2022-09-02,Amberd1,-170.09006847127057
2022-09-03,Amberd1,-258.3761208687565
2022-09-04,Amberd1,-188.67503431857403
2022-09-05,Amberd1,-65.35917458430231
2022-09-06,Amberd1,245.87701446692427
2022-09-07,Amberd1,487.9399384520866
2022-09-08,Amberd1,481.7023298541244
2022-09-09,Amberd1,219.09195869444648
2022-09-10,Amberd1,241.93553103830254
2022-09-11,Amberd1,120.88282047675875
2022-09-12,Amberd1,69.03239089397994
2022-09-13,Amberd1,-98.75274558866477
2022-09-14,Amberd1,-107.3327220941137
2022-09-15,Amberd1,-78.82595127931472
2022-09-16,Amberd1,-272.20376284991016
2022-09-17,Amberd1,-313.0282202919925
2022-09-18,Amberd1,-273.57125973987513
2022-09-19,Amberd1,-415.74917469018783
2022-09-20,Amberd1,-468.747276602222
2022-09-21,Amberd1,-493.2910337010926
2022-09-22,Amberd1,1439.3070528359658
2022-09-23,Amberd1,1143.6827887277768
2022-09-24,Amberd1,74.1724127851412
2022-09-25,Amberd1,64.0773620759046
2022-09-26,Amberd1,62.092715909921026
2022-09-27,Amberd1,-22.16649475424674
2022-09-28,Amberd1,-104.40404690548166
2022-09-29,Amberd1,-75.94986347344366
2022-09-30,Amberd1,-54.868614858476576
2022-10-01,Amberd1,-101.2175027962503
2022-10-02,Amberd1,-78.45943613814961
2022-10-03,Amberd1,-146.5140627963101
2022-10-04,Amberd1,-289.69199353528256
2022-10-05,Amberd1,-359.4922678303692
2022-10-06,Amberd1,-1767.9528676609161
2022-10-07,Amberd1,-319.8870923388731
2022-10-08,Amberd1,-216.48327063390298
2022-10-09,Amberd1,1024.3101981170448
2022-10-10,Amberd1,955.5602166211629
2022-10-11,Amberd1,-21.866506288174605
2022-10-12,Amberd1,-182.180486912981
2022-10-13,Amberd1,-196.09857498883957
2022-10-14,Amberd1,220.85624255298626
2022-10-15,Amberd1,782.0835403906012
2022-10-16,Amberd1,934.5648580505094
2022-10-17,Amberd1,261.7129328464771
2022-10-18,Amberd1,-101.3236009440161
2022-10-19,Amberd1,-93.91967962651961
2022-10-20,Amberd1,-45.146912255989264
2022-10-21,Amberd1,177.9817919123807
2022-10-22,Amberd1,113.7617404435614
2022-10-23,Amberd1,60.57700228257818
2022-10-24,Amberd1,15.180545286677443
2022-10-25,Amberd1,-130.71252331332198
2022-10-26,Amberd1,-156.95658412740886
2022-10-27,Amberd1,-208.72432243850199
2022-10-28,Amberd1,-60.65032566444279
2022-10-29,Amberd1,-175.1987285215464
2022-10-30,Amberd1,-112.6357592725899
2022-10-31,Amberd1,-70.67814697502672
2022-11-01,Amberd1,-132.73222333676404
2022-11-02,Amberd1,-265.40014622385024
2022-11-03,Amberd1,-78.20111586275016
2022-11-04,Amberd1,65.19154261145741
2022-11-05,Amberd1,-17.406620238889445
2022-11-06,Amberd1,138.57920143441243
2022-11-07,Amberd1,-53.94530738277899
2022-11-08,Amberd1,-9.521073705504023
2022-11-09,Amberd1,-10.375308731691803
2022-11-10,Amberd1,14.910727011793824
2022-11-11,Amberd1,112.56225756604817
2022-11-12,Amberd1,-92.04481223221683
2022-11-13,Amberd1,-165.52492895726664
2022-11-14,Amberd1,-164.15501117572694
2022-11-15,Amberd1,-269.2685243736232
2022-11-16,Amberd1,-44.696337155001856
2022-11-17,Amberd1,100.01897470383119
2022-11-18,Amberd1,34.24277063728732
2022-11-19,Amberd1,93.4778982205944
2022-11-20,Amberd1,-35.27419670266954
2022-11-21,Amberd1,22.88950802468571
2022-11-22,Amberd1,-449.10591906720947
2022-11-23,Amberd1,-148.1497153907403
2022-11-24,Amberd1,-95.97042715887437
2022-11-25,Amberd1,186.0359929875376
2022-11-26,Amberd1,728.81357392462
2022-11-27,Amberd1,66.31007203288118
2022-11-28,Amberd1,17.25773520912753
2022-11-29,Amberd1,55.067367555139754
2022-11-30,Amberd1,176.4589870881955
2022-12-01,Amberd1,226.91819472084808
2022-12-02,Amberd1,87.94030449872025
2022-12-03,Amberd1,33.998806595734095
2022-12-04,Amberd1,-18.32777150450147
2022-12-05,Amberd1,49.95784842750163
2022-12-06,Amberd1,67.2243994784194
2022-12-07,Amberd1,-76.03060892033682
2022-12-08,Amberd1,-2.9916825870277535
2022-12-09,Amberd1,-306.9958082093408
2022-12-10,Amberd1,-359.1781026733415
2022-12-11,Amberd1,-455.32181048496795
2022-12-12,Amberd1,240.4943101640165
2022-12-13,Amberd1,331.7560772134002
2022-12-14,Amberd1,247.95899965911576
2022-12-15,Amberd1,241.15123894884346
2022-12-16,Amberd1,232.26598215547347
2022-12-17,Amberd1,218.52569682755438
2022-12-18,Amberd1,-61.71231572521492
2022-12-19,Amberd1,-19.30733275365128
2022-12-20,Amberd1,221.75993868875594
2022-12-21,Amberd1,298.1208586314892
2022-12-22,Amberd1,-376.33181285764886
2022-12-23,Amberd1,-679.3316412474987
2022-12-24,Amberd1,261.30301537613377
2022-12-25,Amberd1,-27.541618796775765
2022-12-26,Amberd1,-780.9426339608663
2022-12-27,Amberd1,-566.9999067990257
2022-12-28,Amberd1,-169.24522484791578
2022-12-29,Amberd1,196.98399929754942
2022-12-30,Amberd1,-102.70386869201366
2022-12-31,Amberd1,138.4564218544474
2023-01-01,Amberd1,-2.1056884740814894
2023-01-02,Amberd1,127.11270564772394
2023-01-03,Amberd1,357.7758256004845
2023-01-04,Amberd1,223.26844732379095
2023-01-05,Amberd1,71.55173686623493
2023-01-06,Amberd1,-80.51268250316753
2023-01-07,Amberd1,142.5720926490576
2023-01-08,Amberd1,112.55328618294743
2023-01-09,Amberd1,162.04901440063668
2023-01-10,Amberd1,-30.752952199610263
2023-01-11,Amberd1,-64.52612375352555
2023-01-12,Amberd1,-98.20478980171856
2023-01-13,Amberd1,-136.12291105744907
2023-01-14,Amberd1,-104.43307024035539
2023-01-15,Amberd1,63.23722674933697
2023-01-16,Amberd1,99.00574468030209
2023-01-17,Amberd1,108.75072505449498
2023-01-18,Amberd1,15.168530783443657
2023-01-19,Amberd1,22.287555575519946
2023-01-20,Amberd1,151.00671280735696
2023-01-21,Amberd1,87.05098613335304
2023-01-22,Amberd1,40.21098001240216
2023-01-23,Amberd1,-77.97710796293586
2023-01-24,Amberd1,-125.00221206261085
2023-01-25,Amberd1,-133.86453086409074
2023-01-26,Amberd1,-167.7261365623067
2023-01-27,Amberd1,-224.1454360204002
2023-01-28,Amberd1,-40.17600726615956
2023-01-29,Amberd1,53.38866257013842
2023-01-30,Amberd1,-70.0998036372398
2023-01-31,Amberd1,11.196849071864563
2023-02-01,Amberd1,158.88068803488295
2023-02-02,Amberd1,143.82678255857445
2023-02-03,Amberd1,-189.26909848032483
2023-02-04,Amberd1,-63.40107794417554
2023-02-05,Amberd1,307.3550144912115
2023-02-06,Amberd1,-910.5570251762615
2023-02-07,Amberd1,-1570.125497832751
2023-02-08,Amberd1,1839.5503937763233
2023-02-09,Amberd1,1077.0727753416845
2023-02-10,Amberd1,348.6940535579465
2023-02-11,Amberd1,14.473464635131222
2023-02-12,Amberd1,-40.34768900021072
2023-02-13,Amberd1,-387.4971508369258
2023-02-14,Amberd1,-300.037447058236
2023-02-15,Amberd1,330.9710818719118
2023-02-16,Amberd1,24.535618893982246
2023-02-17,Amberd1,-465.3035099777326
2023-02-18,Amberd1,443.718686509254
2023-02-19,Amberd1,26.63801430116291
2023-02-20,Amberd1,148.81295516515047
2023-02-21,Amberd1,-236.69465789056858
2023-02-22,Amberd1,-343.1959999547548
2023-02-23,Amberd1,690.9056880450112
2023-02-24,Amberd1,75.10166268112198
2023-02-25,Amberd1,-96.10863552905948
2023-02-26,Amberd1,-75.23270460734602
2023-02-27,Amberd1,-223.07797467834598
2023-02-28,Amberd1,-134.32485542628865
2023-03-01,Amberd1,2.6056671987707887
2023-03-02,Amberd1,-51.02343971857999
2023-03-03,Amberd1,15.40916236424664
2023-03-04,Amberd1,-61.163298360337194
2023-03-05,Amberd1,-32.25722442639699
2023-03-06,Amberd1,-922.7907913065242
2023-03-07,Amberd1,363.3779862919555
2023-03-08,Amberd1,-107.83216209371722
2023-03-09,Amberd1,-227.76961816773746
2023-03-10,Amberd1,-380.83536853299165
2023-03-11,Amberd1,-389.3280437810113
2023-03-12,Amberd1,-386.10825239799624
2023-03-13,Amberd1,-402.9932728427857
2023-03-14,Amberd1,55.96093408352772
2023-03-15,Amberd1,1015.7102783753808
2023-03-16,Amberd1,1352.0556944434065
2023-03-17,Amberd1,889.3632977742554
2023-03-18,Amberd1,790.1141690455488
2023-03-19,Amberd1,673.9935368737997
2023-03-20,Amberd1,-33.847191480133915
2023-03-21,Amberd1,-463.0378547159371
2023-03-22,Amberd1,-310.1871370386207
2023-03-23,Amberd1,-297.25432399399506
2023-03-24,Amberd1,28.315165832778803
2023-03-25,Amberd1,462.3816978090372
2023-03-26,Amberd1,1150.2279403234743
2023-03-27,Amberd1,1640.4475732036544
2023-03-28,Amberd1,451.9153838144366
2023-03-29,Amberd1,352.040879787427
2023-03-30,Amberd1,-115.5688783606538
2023-03-31,Amberd1,-733.4068556629554
2023-04-01,Amberd1,-1115.0537866036548
2023-04-02,Amberd1,-1596.8720263821342
2023-04-03,Amberd1,-929.4470215811543
2023-04-04,Amberd1,-723.4061737669826
2023-04-05,Amberd1,252.08401988259538
2023-04-06,Amberd1,560.4691910483989
2023-04-07,Amberd1,-348.76258110118124
2023-04-08,Amberd1,-1279.2735106421596
2023-04-09,Amberd1,-2528.0278350373665
2023-04-10,Amberd1,-2586.870245805476
2023-04-11,Amberd1,-3220.385417068266
2023-04-12,Amberd1,4085.018770956114
2023-04-13,Amberd1,2404.7071789351903
2023-04-14,Amberd1,-578.1884691953674
2023-04-15,Amberd1,-2406.8393914867156
2023-04-16,Amberd1,-3359.0954381967676
2023-04-17,Amberd1,-2574.782184963755
2023-04-18,Amberd1,-736.3857727770373
2023-04-19,Amberd1,3130.016896239633
2023-04-20,Amberd1,5462.809161070492
2023-04-21,Amberd1,4770.69810013962
2023-04-22,Amberd1,1512.8165361454212
2023-04-23,Amberd1,387.3156054737101
2023-04-24,Amberd1,2119.04093417522
2023-04-25,Amberd1,1885.2360760472584
2023-04-26,Amberd1,2722.540184303278
2023-04-27,Amberd1,1953.5741396091944
2023-04-28,Amberd1,1380.6572350157403
2023-04-29,Amberd1,2088.367779736389
2023-04-30,Amberd1,4144.0211722127315
2023-05-01,Amberd1,3529.5475810240205
2023-05-02,Amberd1,-119.1928384831408
2023-05-03,Amberd1,-3199.545898200282
2023-05-04,Amberd1,-6124.822914494895
2023-05-05,Amberd1,-7281.935487548088
2023-05-06,Amberd1,-6668.447203219423
2023-05-07,Amberd1,-5596.170437688743
2023-05-08,Amberd1,-3575.989787633869
2023-05-09,Amberd1,-3372.812243209082
2023-05-10,Amberd1,-1872.6698009513966
2023-05-11,Amberd1,2678.873550254182
2023-05-12,Amberd1,5559.344240148246
2023-05-13,Amberd1,6362.194402502479
2023-05-14,Amberd1,3485.441580938499
2023-05-15,Amberd1,-4040.1530524236478
2023-05-16,Amberd1,-10009.886726451994
2023-05-17,Amberd1,-9698.291574356805
2023-05-18,Amberd1,-5637.963550144297
2023-05-19,Amberd1,188.04282441327086
2023-05-20,Amberd1,559.4367547624861
2023-05-21,Amberd1,1306.8899195846607
2023-05-22,Amberd1,-7972.275650410622
2023-05-23,Amberd1,-4404.954730713529
2023-05-24,Amberd1,2433.54057546729
2023-05-25,Amberd1,3926.5712616298697
2023-05-26,Amberd1,4270.177358412569
2023-05-27,Amberd1,5100.984789415226
2023-05-28,Amberd1,5038.1906173887255
2023-05-29,Amberd1,4224.923789590517
2023-05-30,Amberd1,3514.32438414223
2023-05-31,Amberd1,3181.4919017969733
2023-06-01,Amberd1,2549.2893905677847
2023-06-02,Amberd1,2024.7114660290754
2023-06-03,Amberd1,2254.23943788615
2023-06-04,Amberd1,2177.8891711780307
2023-06-05,Amberd1,2271.4676312950396
2023-06-06,Amberd1,2705.3406028955433
2023-06-07,Amberd1,2651.3742033683666
2023-06-08,Amberd1,2368.383712225528
2023-06-09,Amberd1,3869.1273001019727
2023-06-10,Amberd1,4218.122897812529
2023-06-11,Amberd1,3486.350231609438
2023-06-12,Amberd1,1293.5927009338484
2023-06-13,Amberd1,3897.6547363320933
2023-06-14,Amberd1,2851.332272912434
2023-06-15,Amberd1,-5515.414788427086
2023-06-16,Amberd1,-7199.1286294589445
2023-06-17,Amberd1,-2167.1442977128972
2023-06-18,Amberd1,335.70261467474484
2023-06-19,Amberd1,-4018.3890192462495
2023-06-20,Amberd1,-3108.5501405602918
2023-06-21,Amberd1,-6892.480197214762
2023-06-22,Amberd1,-3471.6557933191943
2023-06-23,Amberd1,-490.0457328598641
2023-06-24,Amberd1,-2034.5690349522083
2023-06-25,Amberd1,-5455.878440128614
2023-06-26,Amberd1,-3283.4350832746386
2023-06-27,Amberd1,1773.3898247492543
2023-06-28,Amberd1,456.11722000963346
2023-06-29,Amberd1,2626.9196699326094
2023-06-30,Amberd1,3892.044668681785
2023-07-01,Amberd1,2628.097885627052
2023-07-02,Amberd1,-1701.2675377796113
2023-07-03,Amberd1,-1718.7210212647515
2023-07-04,Amberd1,331.931307656203
2023-07-05,Amberd1,3909.7975221061024
2023-07-06,Amberd1,40.17823814050644
2023-07-07,Amberd1,-271.30955163632825
2023-07-08,Amberd1,2683.7660339810027
2023-07-09,Amberd1,1741.9664446676652
2023-07-10,Amberd1,65.9757763275993
2023-07-11,Amberd1,667.8693958368076
2023-07-12,Amberd1,-1661.3985647888985
2023-07-13,Amberd1,-2123.531391906119
2023-07-14,Amberd1,-1679.0739977684607
2023-07-15,Amberd1,-1020.9640875095884
2023-07-16,Amberd1,-651.2499450145624
2023-07-17,Amberd1,-579.1017516137435
2023-07-18,Amberd1,-2495.8026574218657
2023-07-19,Amberd1,-502.87387395890255
2023-07-20,Amberd1,-192.3167360839434
2023-07-21,Amberd1,3.5017175151533593
2023-07-22,Amberd1,289.01464611057963
2023-07-23,Amberd1,47.13302040107919
2023-07-24,Amberd1,-508.65282306842255
2023-07-25,Amberd1,792.317994109254
2023-07-26,Amberd1,1089.4242583557007
2023-07-27,Amberd1,-4637.250442653804
2023-07-28,Amberd1,309.05658859453706
2023-07-29,Amberd1,386.2863311411875
2023-07-30,Amberd1,345.74660365873115
2023-07-31,Amberd1,324.3837958627937
2023-08-01,Amberd1,212.80820584171124
2023-08-02,Amberd1,84.54739181140758
2023-08-03,Amberd1,72.6359068591546
2023-08-04,Amberd1,587.2554619523435
2023-08-05,Amberd1,2474.5023706165794
2023-08-06,Amberd1,777.3859117137408
2023-08-07,Amberd1,446.84880012407393
2023-08-08,Amberd1,273.6278845329989
2023-08-09,Amberd1,284.6607331258574
2023-08-10,Amberd1,162.31389666016366
2023-08-11,Amberd1,128.05601293522432
2023-08-12,Amberd1,88.25427356492855
2023-08-13,Amberd1,-74.3241648449166
2023-08-14,Amberd1,-158.60730460948253
2023-08-15,Amberd1,-244.03669544091736
2023-08-16,Amberd1,-243.63475748599012
2023-08-17,Amberd1,-297.91138795681763
2023-08-18,Amberd1,-299.42421234208723
2023-08-19,Amberd1,-230.42466151301505
2023-08-20,Amberd1,-217.4570262080988
2023-08-21,Amberd1,43.998418247600966
2023-08-22,Amberd1,397.4373071704076
2023-08-23,Amberd1,-946.6322231347649
2023-08-24,Amberd1,-243.19043467998017
2023-08-25,Amberd1,-185.22594433784525
2023-08-26,Amberd1,-126.57537495929864
2023-08-27,Amberd1,-181.99958318006338
2023-08-28,Amberd1,-226.78031602652027
2023-08-29,Amberd1,2845.074429214442
2023-08-30,Amberd1,1216.3383929534502
2023-08-31,Amberd1,468.52714408287284
2023-09-01,Amberd1,209.99603999948522
2023-09-02,Amberd1,116.00760863500363
2023-09-03,Amberd1,36.413130396150336
2023-09-04,Amberd1,39.391380934247536
2023-09-05,Amberd1,-26.98162230588423
2023-09-06,Amberd1,-77.77448149250904
2023-09-07,Amberd1,-19.63893527995242
2023-09-08,Amberd1,-59.898113271607144
2023-09-09,Amberd1,-4375.702870736316
2023-09-10,Amberd1,-2235.006626622127
2023-09-11,Amberd1,561.572014417121
2023-09-12,Amberd1,1582.371326869229
2023-09-13,Amberd1,1158.978602712984
2023-09-14,Amberd1,808.9121518478814
2023-09-15,Amberd1,348.80592254671956
2023-09-16,Amberd1,160.108292987391
2023-09-17,Amberd1,30.1696376462005
2023-09-18,Amberd1,-63.07973668366776
2023-09-19,Amberd1,-230.76837923255698
2023-09-20,Amberd1,-371.46541439538305
2023-09-21,Amberd1,-272.7157363300412
2023-09-22,Amberd1,-539.9920733104327
2023-09-23,Amberd1,-704.236706275251
2023-09-24,Amberd1,-744.6144211173732
2023-09-25,Amberd1,-77.04985578825472
2023-09-26,Amberd1,940.5177357738503
2023-09-27,Amberd1,-63.28274420944854
2023-09-28,Amberd1,-588.4102171014001
2023-09-29,Amberd1,-647.2240525501184
2023-09-30,Amberd1,-342.43586381802925
2023-10-01,Amberd1,-703.7127491347183
2023-10-02,Amberd1,3956.132215685113
2023-10-03,Amberd1,1324.3657752949784
2023-10-04,Amberd1,1405.4220917135854
2023-10-05,Amberd1,629.3475983500839
2023-10-06,Amberd1,167.9503398063025
2023-10-07,Amberd1,-25.3549815649003
2023-10-08,Amberd1,-243.37863237304373
2023-10-09,Amberd1,-380.75503236417444
2023-10-10,Amberd1,-385.72648963910615
2023-10-11,Amberd1,-544.8173404034242
2023-10-12,Amberd1,-1435.79084180669
2023-10-13,Amberd1,-738.0697401607131
2023-10-14,Amberd1,-701.4594125011708
2023-10-15,Amberd1,-723.503942276142
2023-10-16,Amberd1,-106.38900080089388
2023-10-17,Amberd1,-497.96806942676903
2023-10-18,Amberd1,-49.94813637961033
2023-10-19,Amberd1,2924.1550401581308
2023-10-20,Amberd1,813.736919589237
2023-10-21,Amberd1,-648.5546355836077
2023-10-22,Amberd1,-385.8603484324676
2023-10-23,Amberd1,65.84440461783925
2023-10-24,Amberd1,71.30540986025972
2023-10-25,Amberd1,77.98730083485589
2023-10-26,Amberd1,35.190145200529514
2023-10-27,Amberd1,15.645268553156711
2023-10-28,Amberd1,-58.29799735213874
2023-10-29,Amberd1,-88.74009905307685
2023-10-30,Amberd1,-176.82504683903426
2023-10-31,Amberd1,-251.44138843747442
2023-11-01,Amberd1,-283.36715592158635
2023-11-02,Amberd1,-251.62323049678525
2023-11-03,Amberd1,134.58661110396588
2023-11-04,Amberd1,-19.864143333235006
2023-11-05,Amberd1,-255.26612265423137
2023-11-06,Amberd1,-304.25754061527823
2023-11-07,Amberd1,-193.31706964597652
2023-11-08,Amberd1,-493.8932212130421
2023-11-09,Amberd1,-456.83368361466455
2023-11-10,Amberd1,-399.47746188577185
2023-11-11,Amberd1,-418.7980400090355
2023-11-12,Amberd1,-480.47922855344586
2023-11-13,Amberd1,-499.5430893129933
2023-11-14,Amberd1,-16.071384563818356
2023-11-15,Amberd1,-77.63366215123733
2023-11-16,Amberd1,-44.229425305215955
2023-11-17,Amberd1,728.3903437831232
2023-11-18,Amberd1,374.58230631347305
2023-11-19,Amberd1,559.6078795206622
2023-11-20,Amberd1,2494.0543666980734
2023-11-21,Amberd1,1335.1193162143877
2023-11-22,Amberd1,1564.121492459099
2023-11-23,Amberd1,1854.6252102490703
2023-11-24,Amberd1,1973.7372084683752
2023-11-25,Amberd1,1971.3250852446831
2023-11-26,Amberd1,1551.622852950372
2023-11-27,Amberd1,465.5124457795405
2023-11-28,Amberd1,-2085.6139663568056
2023-11-29,Amberd1,-1817.8151588262772
2023-11-30,Amberd1,-1560.6463982675118
2023-12-01,Amberd1,-1318.4468168448823
2023-12-02,Amberd1,-1094.5801427238432
2023-12-03,Amberd1,-891.5860748093213
2023-12-04,Amberd1,-711.3201994170414
2023-12-05,Amberd1,-555.0808615659728
2023-12-06,Amberd1,-423.72183115044936
2023-12-07,Amberd1,-317.74995252632635
2023-12-08,Amberd1,-237.40724390499037
2023-12-09,Amberd1,-182.737129777499
2023-12-10,Amberd1,-153.63465510746929
2023-12-11,Amberd1,-149.88065415240703
2023-12-12,Amberd1,-171.1599395103759
2023-12-13,Amberd1,-217.06364837059417
2023-12-14,Amberd1,-287.07594296008625
2023-12-15,Amberd1,-380.54532072564507
2023-12-16,Amberd1,-496.64085664971304
2023-12-17,Amberd1,-634.2937848892793
2023-12-18,Amberd1,-792.1249390659272
2023-12-19,Amberd1,-968.3587191856847
2023-12-20,Amberd1,-1160.724447167664
2023-12-21,Amberd1,-1366.346220731486
2023-12-22,Amberd1,-633.2626848172912
2023-12-23,Amberd1,2398.7414820227373
2023-12-24,Amberd1,547.4773904144274
2023-12-25,Amberd1,-1372.183062442657
2023-12-26,Amberd1,1119.9698472820392
2023-12-27,Amberd1,597.1634578330973
2023-12-28,Amberd1,2128.6051263005484
2023-12-29,Amberd1,1759.8489826132763
2023-12-30,Amberd1,984.1987784962275
2023-12-31,Amberd1,776.4183600602155
2024-01-01,Amberd1,622.1764491794934
2024-01-02,Amberd1,-233.58349374672434
2024-01-03,Amberd1,263.4931314000396
2024-01-04,Amberd1,-44.693085578148384
2024-01-05,Amberd1,-1598.6062380863445
2024-01-06,Amberd1,154.27751364887854
2024-01-07,Amberd1,274.6411382997526
2024-01-08,Amberd1,192.79118109247793
2024-01-09,Amberd1,209.90253654181925
2024-01-10,Amberd1,109.58960467435827
2024-01-11,Amberd1,72.6555964313402
2024-01-12,Amberd1,75.71522925108866
2024-01-13,Amberd1,68.4578108241576
2024-01-14,Amberd1,446.5653268228225
2024-01-15,Amberd1,274.2769767875907
