Date,Station,Energy Production (kWh),Water_Flow_m3_s
2024-04-06,Amberd2,-14.669520629686303,256932.58643613532
2024-04-07,Amberd2,13.581304124672895,76123.00236075037
2024-04-07,Amberd2,13.581304124672895,28482.935779816515
2024-04-07,Amberd2,13.581304124672895,257034.44782033653
2024-04-08,Amberd2,-4.8329154382809065,62582.373627190704
2024-04-08,Amberd2,-4.8329154382809065,26803.669724770643
2024-04-08,Amberd2,-4.8329154382809065,257128.45804818303
2024-04-09,Amberd2,-25.736824911669828,67306.63223835298
2024-04-09,Amberd2,-25.736824911669828,30652.477064220184
2024-04-09,Amberd2,-25.736824911669828,257224.4399057235
2024-04-10,Amberd2,-17.185044121113606,79392.9441108826
2024-04-10,Amberd2,-17.185044121113606,38297.247706422015
2024-04-10,Amberd2,-17.185044121113606,257341.3739279019
2024-04-11,Amberd2,8.371845485642552,63044.37095381413
2024-04-11,Amberd2,8.371845485642552,39160.366972477066
2024-04-11,Amberd2,8.371845485642552,257475.3182530545
2024-04-12,Amberd2,-46.612320097046904,27379.161519599973
2024-04-12,Amberd2,-46.612320097046904,41605.87155963303
2024-04-12,Amberd2,-46.612320097046904,257613.6202628071
2024-04-13,Amberd2,-32.62941001157742,29880.306407485456
2024-04-13,Amberd2,-32.62941001157742,48475.59633027523
2024-04-13,Amberd2,-32.62941001157742,257776.39236912495
2024-04-14,Amberd2,7.974530799489003,24431.3498185923
2024-04-14,Amberd2,7.974530799489003,52107.15596330275
2024-04-14,Amberd2,7.974530799489003,257965.25131953895
2024-04-15,Amberd2,14.062371558509769,16488.818965764895
2024-04-15,Amberd2,14.062371558509769,51969.1743119266
2024-04-15,Amberd2,14.062371558509769,258149.93442926556
2024-04-16,Amberd2,31.9189146226272,59752.852925420906
2024-04-16,Amberd2,31.9189146226272,60597.43119266055
2024-04-16,Amberd2,31.9189146226272,258344.08767923628
2024-04-17,Amberd2,45.39901029702742,120660.03673780462
2024-04-17,Amberd2,45.39901029702742,72311.19266055046
2024-04-17,Amberd2,45.39901029702742,258492.8881348944
2024-04-18,Amberd2,28.50712706107879,138272.3362979311
2024-04-18,Amberd2,28.50712706107879,85539.81651376147
2024-04-18,Amberd2,28.50712706107879,258571.10883204424
2024-04-19,Amberd2,-55.829612669185735,165683.2944381262
2024-04-19,Amberd2,-55.829612669185735,88651.74311926606
2024-04-19,Amberd2,-55.829612669185735,258648.57881155005
2024-04-20,Amberd2,-40.321105533483205,185160.23867743905
2024-04-20,Amberd2,-40.321105533483205,97136.14678899082
2024-04-20,Amberd2,-40.321105533483205,258786.11850254823
2024-04-21,Amberd2,1.8892174930952024,178876.99932912106
2024-04-21,Amberd2,1.8892174930952024,114096.14678899082
2024-04-21,Amberd2,1.8892174930952024,258952.6901822108
2024-04-22,Amberd2,-6.726969040260883,165079.7264436149
2024-04-22,Amberd2,-6.726969040260883,110171.00917431193
2024-04-22,Amberd2,-6.726969040260883,259104.409784768
2024-04-23,Amberd2,-22.2748007667833,178481.24496207086
2024-04-23,Amberd2,-22.2748007667833,117363.66972477065
2024-04-23,Amberd2,-22.2748007667833,259266.88054175788
2024-04-24,Amberd2,-11.283225069375476,174349.76620628935
2024-04-24,Amberd2,-11.283225069375476,117959.63302752294
2024-04-24,Amberd2,-11.283225069375476,259450.02601514084
2024-04-25,Amberd2,6.847637314407621,178508.49920829522
2024-04-25,Amberd2,6.847637314407621,124600.36697247706
2024-04-25,Amberd2,6.847637314407621,259630.66453047824
2024-04-26,Amberd2,-32.07975890286616,208123.4552462903
2024-04-26,Amberd2,-32.07975890286616,144114.49541284403
2024-04-26,Amberd2,-32.07975890286616,259834.53042583415
2024-04-27,Amberd2,-19.648371295566903,176184.69618646716
2024-04-27,Amberd2,-19.648371295566903,170918.16513761468
2024-04-27,Amberd2,-19.648371295566903,260041.79083407443
2024-04-28,Amberd2,8.938810028281296,206731.4067672591
2024-04-28,Amberd2,8.938810028281296,194457.24770642203
2024-04-28,Amberd2,8.938810028281296,260259.03672345504
2024-04-29,Amberd2,10.48813233373221,215410.37006494176
2024-04-29,Amberd2,10.48813233373221,198241.46788990824
2024-04-29,Amberd2,10.48813233373221,260476.81794118727
2024-04-30,Amberd2,4.722092613985296,217955.61383734312
2024-04-30,Amberd2,4.722092613985296,200945.32110091744
2024-04-30,Amberd2,4.722092613985296,260694.47420238
2024-05-01,Amberd2,4.0389893598039635,172120.59598385158
2024-05-01,Amberd2,4.0389893598039635,139980.91743119265
2024-05-01,Amberd2,4.0389893598039635,260893.2100307674
2024-05-02,Amberd2,11.470987759239506,223516.2371295168
2024-05-02,Amberd2,11.470987759239506,129083.30275229356
2024-05-02,Amberd2,11.470987759239506,261078.5674026267
2024-05-03,Amberd2,-18.387592729442986,234170.37621607372
2024-05-03,Amberd2,-18.387592729442986,133428.25688073394
2024-05-03,Amberd2,-18.387592729442986,261293.56169816497
2024-05-04,Amberd2,13.671027746313484,216286.29125609837
2024-05-04,Amberd2,13.671027746313484,126523.30275229356
2024-05-04,Amberd2,13.671027746313484,261508.3024465414
2024-05-05,Amberd2,63.3226282299438,151370.46206154174
2024-05-05,Amberd2,63.3226282299438,104311.19266055046
2024-05-05,Amberd2,63.3226282299438,261716.328807619
2024-05-06,Amberd2,56.34817871332052,98433.2526138086
2024-05-06,Amberd2,56.34817871332052,84811.74311926606
2024-05-06,Amberd2,56.34817871332052,261868.85252088288
2024-05-07,Amberd2,-31.71242686372716,92960.82709066667
2024-05-07,Amberd2,-31.71242686372716,74237.06422018349
2024-05-07,Amberd2,-31.71242686372716,261918.22964258445
2024-05-08,Amberd2,-56.18218732983223,62756.68724366763
2024-05-08,Amberd2,-56.18218732983223,66016.88073394496
2024-05-08,Amberd2,-56.18218732983223,262031.0361853312
2024-05-09,Amberd2,0.3700992556405253,41990.46574546143
2024-05-09,Amberd2,0.3700992556405253,64011.74311926605
2024-05-09,Amberd2,0.3700992556405253,262231.4554326917
2024-05-10,Amberd2,-1.109994080848992,35093.62732589677
2024-05-10,Amberd2,-1.109994080848992,66460.18348623853
2024-05-10,Amberd2,-1.109994080848992,262434.4368482019
2024-05-11,Amberd2,51.75871252437355,36984.958454511194
2024-05-11,Amberd2,51.75871252437355,60576.88073394496
2024-05-11,Amberd2,51.75871252437355,262642.1387975029
2024-05-12,Amberd2,51.111109883349854,95017.008555819
2024-05-12,Amberd2,51.111109883349854,117237.43119266052
2024-05-12,Amberd2,51.111109883349854,262745.39734677016
2024-05-13,Amberd2,21.990510208095657,108455.05533483958
2024-05-13,Amberd2,21.990510208095657,117986.05504587156
2024-05-13,Amberd2,21.990510208095657,262812.4281438748
2024-05-14,Amberd2,26.00224922259804,101785.33563381164
2024-05-14,Amberd2,26.00224922259804,109166.97247706422
2024-05-14,Amberd2,26.00224922259804,262917.3731871081
2024-05-15,Amberd2,30.458958223753143,79605.86790951077
2024-05-15,Amberd2,30.458958223753143,93413.57798165138
2024-05-15,Amberd2,30.458958223753143,262978.5617767869
2024-05-16,Amberd2,23.288054413278587,68454.90662615481
2024-05-16,Amberd2,23.288054413278587,89368.07339449541
2024-05-16,Amberd2,23.288054413278587,262982.8610365173
2024-05-17,Amberd2,-4.748232886689948,63301.77216815572
2024-05-17,Amberd2,-4.748232886689948,86617.24770642201
2024-05-17,Amberd2,-4.748232886689948,263024.8661417048
2024-05-18,Amberd2,3.474792481632903,45014.740748376455
2024-05-18,Amberd2,3.474792481632903,78599.63302752294
2024-05-18,Amberd2,3.474792481632903,263043.3601288702
2024-05-19,Amberd2,14.43875169212697,29060.786364765507
2024-05-19,Amberd2,14.43875169212697,77122.93577981651
2024-05-19,Amberd2,14.43875169212697,263043.37634247035
2024-05-20,Amberd2,10.34899124680669,24985.89802301943
2024-05-20,Amberd2,10.34899124680669,76808.80733944954
2024-05-20,Amberd2,10.34899124680669,263043.37634247035
2024-05-21,Amberd2,-12.388615694624605,23963.86378960425
2024-05-21,Amberd2,-12.388615694624605,80352.29357798165
2024-05-21,Amberd2,-12.388615694624605,263043.4172957881
2024-05-22,Amberd2,-29.604504896327853,28078.49790709425
2024-05-22,Amberd2,-29.604504896327853,85484.0366972477
2024-05-22,Amberd2,-29.604504896327853,263043.6262555494
2024-05-23,Amberd2,-40.22898617835017,33335.3499132251
2024-05-23,Amberd2,-40.22898617835017,91787.15596330276
2024-05-23,Amberd2,-40.22898617835017,263049.10659219127
2024-05-24,Amberd2,-70.99500863815774,46066.30041520141
2024-05-24,Amberd2,-70.99500863815774,107925.1376146789
2024-05-24,Amberd2,-70.99500863815774,263130.06473209994
2024-05-25,Amberd2,-56.50856212966028,55660.741414185795
2024-05-25,Amberd2,-56.50856212966028,108286.23853211007
2024-05-25,Amberd2,-56.50856212966028,263243.6417004013
2024-05-26,Amberd2,-18.50673892351915,128012.62671923294
2024-05-26,Amberd2,-18.50673892351915,139402.56880733944
2024-05-26,Amberd2,-18.50673892351915,263399.5473470322
2024-05-27,Amberd2,22.397901405929588,207623.41553431205
2024-05-27,Amberd2,22.397901405929588,149075.9633027523
2024-05-27,Amberd2,22.397901405929588,263599.31204017054
2024-05-28,Amberd2,-12.563827767560724,152173.89452836534
2024-05-28,Amberd2,-12.563827767560724,138313.39449541285
2024-05-28,Amberd2,-12.563827767560724,263735.598951008
2024-05-29,Amberd2,-22.93086633636267,212700.2759560025
2024-05-29,Amberd2,-22.93086633636267,188121.83486238532
2024-05-29,Amberd2,-22.93086633636267,263897.9588684724
2024-05-30,Amberd2,-4.78287801987608,200631.3765185607
2024-05-30,Amberd2,-4.78287801987608,170419.08256880735
2024-05-30,Amberd2,-4.78287801987608,264080.93759336363
2024-05-31,Amberd2,-33.10357625846518,205295.44866931075
2024-05-31,Amberd2,-33.10357625846518,193729.17431192665
2024-05-31,Amberd2,-33.10357625846518,264278.85896788555
2024-06-01,Amberd2,-14.166817282239208,233387.19516831965
2024-06-01,Amberd2,-14.166817282239208,194527.7064220184
2024-06-01,Amberd2,-14.166817282239208,264498.7490718238
2024-06-02,Amberd2,2.4109758760314435,219490.74710905252
2024-06-02,Amberd2,2.4109758760314435,192581.28440366976
2024-06-02,Amberd2,2.4109758760314435,264708.5028801853
2024-06-03,Amberd2,10.579879783006618,231330.82443756855
2024-06-03,Amberd2,10.579879783006618,195408.44036697247
2024-06-03,Amberd2,10.579879783006618,264925.50039398373
2024-06-04,Amberd2,-3.6564891414309386,228593.4760824049
2024-06-04,Amberd2,-3.6564891414309386,195634.49541284403
2024-06-04,Amberd2,-3.6564891414309386,265144.00842827687
2024-06-05,Amberd2,-6.671200019161915,223058.9714428629
2024-06-05,Amberd2,-6.671200019161915,194680.3669724771
2024-06-05,Amberd2,-6.671200019161915,265361.3138607063
2024-06-06,Amberd2,10.738787028938532,225101.52578490303
2024-06-06,Amberd2,10.738787028938532,192114.49541284403
2024-06-06,Amberd2,10.738787028938532,265580.02903771936
2024-06-07,Amberd2,-17.937208868766902,224180.3701156379
2024-06-07,Amberd2,-17.937208868766902,194178.3486238532
2024-06-07,Amberd2,-17.937208868766902,265802.85492147406
2024-06-08,Amberd2,-10.66913069417933,225718.34237132897
2024-06-08,Amberd2,-10.66913069417933,195117.7981651376
2024-06-08,Amberd2,-10.66913069417933,266027.5917736946
2024-06-09,Amberd2,7.016842742799781,217823.31718379547
2024-06-09,Amberd2,7.016842742799781,193092.11009174312
2024-06-09,Amberd2,7.016842742799781,266252.41542458493
2024-06-10,Amberd2,18.683568443579137,185869.03834487233
2024-06-10,Amberd2,18.683568443579137,186850.64220183485
2024-06-10,Amberd2,18.683568443579137,266477.15255635016
2024-06-11,Amberd2,6.809935623838101,182782.68422555728
2024-06-11,Amberd2,6.809935623838101,187417.24770642203
2024-06-11,Amberd2,6.809935623838101,266701.8428643561
2024-06-12,Amberd2,-6.189776035840623,135624.51057099065
2024-06-12,Amberd2,-6.189776035840623,156353.7614678899
2024-06-12,Amberd2,-6.189776035840623,266907.19020754454
2024-06-13,Amberd2,4.37234040198382,161211.70540133602
2024-06-13,Amberd2,4.37234040198382,186794.8623853211
2024-06-13,Amberd2,4.37234040198382,267115.18218460795
2024-06-14,Amberd2,-17.913614246383077,163447.6891853299
2024-06-14,Amberd2,-17.913614246383077,183148.623853211
2024-06-14,Amberd2,-17.913614246383077,267339.76850193675
2024-06-15,Amberd2,-8.191324126091786,146229.25133626582
2024-06-15,Amberd2,-8.191324126091786,172283.3027522936
2024-06-15,Amberd2,-8.191324126091786,267564.3321761342
2024-06-16,Amberd2,10.158876024797792,129286.3841990263
2024-06-16,Amberd2,10.158876024797792,163026.78899082568
2024-06-16,Amberd2,10.158876024797792,267785.52985102014
2024-06-17,Amberd2,27.149178750638384,130326.5879299244
2024-06-17,Amberd2,27.149178750638384,163520.0
2024-06-17,Amberd2,27.149178750638384,268004.511713802
2024-06-18,Amberd2,20.50963508267887,114297.3058379988
2024-06-18,Amberd2,20.50963508267887,154463.11926605506
2024-06-18,Amberd2,20.50963508267887,268220.22723500454
2024-06-19,Amberd2,13.652592994243603,73351.77546340499
2024-06-19,Amberd2,13.652592994243603,137429.7247706422
2024-06-19,Amberd2,13.652592994243603,268409.9579459745
2024-06-20,Amberd2,19.716087620385224,113423.08803723124
2024-06-20,Amberd2,19.716087620385224,135172.11009174312
2024-06-20,Amberd2,19.716087620385224,268573.1141468903
2024-06-21,Amberd2,7.10352003594744,111913.50562135728
2024-06-21,Amberd2,7.10352003594744,144842.56880733944
2024-06-21,Amberd2,7.10352003594744,268749.1598804247
2024-06-22,Amberd2,34.71719005369232,68055.55621272778
2024-06-22,Amberd2,34.71719005369232,127994.12844036696
2024-06-22,Amberd2,34.71719005369232,268918.76378287055
2024-06-23,Amberd2,50.36771811239305,127318.58976850452
2024-06-23,Amberd2,50.36771811239305,111970.64220183488
2024-06-23,Amberd2,50.36771811239305,269036.4680908311
2024-06-24,Amberd2,46.61574550505611,114891.03202137352
2024-06-24,Amberd2,46.61574550505611,109378.3486238532
2024-06-24,Amberd2,46.61574550505611,269106.41216439335
2024-06-25,Amberd2,11.875440654053818,107452.89398929638
2024-06-25,Amberd2,11.875440654053818,106401.46788990824
2024-06-25,Amberd2,11.875440654053818,269159.18142284825
2024-06-26,Amberd2,-15.799760566995246,101707.5474727128
2024-06-26,Amberd2,-15.799760566995246,103063.4862385321
2024-06-26,Amberd2,-15.799760566995246,269207.6101887102
2024-06-27,Amberd2,-51.37400355012505,86936.12455028297
2024-06-27,Amberd2,-51.37400355012505,89523.66972477065
2024-06-27,Amberd2,-51.37400355012505,269227.2782641664
2024-06-28,Amberd2,-94.11102777416818,73017.1538847609
2024-06-28,Amberd2,-94.11102777416818,79451.00917431193
2024-06-28,Amberd2,-94.11102777416818,269308.5163682234
2024-06-29,Amberd2,-32.59092067767051,66692.84390150753
2024-06-29,Amberd2,-32.59092067767051,77310.8256880734
2024-06-29,Amberd2,-32.59092067767051,269515.8741978374
2024-06-30,Amberd2,32.51240562699968,87571.4891653894
2024-06-30,Amberd2,32.51240562699968,101680.73394495412
2024-06-30,Amberd2,32.51240562699968,269733.2766323234
2024-07-01,Amberd2,32.37533910232014,78947.79142255065
2024-07-01,Amberd2,32.37533910232014,87859.08256880734
2024-07-01,Amberd2,32.37533910232014,269872.73050655273
2024-07-02,Amberd2,-31.871363229263807,76088.93455296986
2024-07-02,Amberd2,-31.871363229263807,84844.0366972477
2024-07-02,Amberd2,-31.871363229263807,269976.17593153944
2024-07-03,Amberd2,-21.684044991794508,62420.74080583209
2024-07-03,Amberd2,-21.684044991794508,72261.28440366972
2024-07-03,Amberd2,-21.684044991794508,270170.26810096466
2024-07-04,Amberd2,7.785846911196131,55607.179249730885
2024-07-04,Amberd2,7.785846911196131,67467.15596330275
2024-07-04,Amberd2,7.785846911196131,270359.69830124103
2024-07-05,Amberd2,-8.704424071853282,50077.784781355986
2024-07-05,Amberd2,-8.704424071853282,65230.091743119265
2024-07-05,Amberd2,-8.704424071853282,270541.63586140866
2024-07-06,Amberd2,-17.6010614852421,48303.419792787965
2024-07-06,Amberd2,-17.6010614852421,64211.37614678899
2024-07-06,Amberd2,-17.6010614852421,270709.39029525174
2024-07-07,Amberd2,-4.007712375198025,56155.860220595816
2024-07-07,Amberd2,-4.007712375198025,72255.41284403669
2024-07-07,Amberd2,-4.007712375198025,270896.93496564217
2024-07-08,Amberd2,24.223085262899986,57133.41703829756
2024-07-08,Amberd2,24.223085262899986,72557.79816513762
2024-07-08,Amberd2,24.223085262899986,271093.42423199426
2024-07-09,Amberd2,18.165141614736054,55680.425036458975
2024-07-09,Amberd2,18.165141614736054,70262.01834862385
2024-07-09,Amberd2,18.165141614736054,271286.1481692434
2024-07-10,Amberd2,16.270260164805222,46823.17354472498
2024-07-10,Amberd2,16.270260164805222,62135.77981651378
2024-07-10,Amberd2,16.270260164805222,271464.7311914376
2024-07-11,Amberd2,25.89041830651695,39976.49050883718
2024-07-11,Amberd2,25.89041830651695,53393.02752293578
2024-07-11,Amberd2,25.89041830651695,271614.2096830835
2024-07-12,Amberd2,0.2442641951201949,37383.7410711419
2024-07-12,Amberd2,0.2442641951201949,51807.706422018346
2024-07-12,Amberd2,0.2442641951201949,271747.8448316529
2024-07-13,Amberd2,-3.709524597041309,34679.892726962404
2024-07-13,Amberd2,-3.709524597041309,49517.79816513762
2024-07-13,Amberd2,-3.709524597041309,271875.9995038079
2024-07-14,Amberd2,-0.2199703798396513,34155.62701834017
2024-07-14,Amberd2,-0.2199703798396513,47600.733944954125
2024-07-14,Amberd2,-0.2199703798396513,271998.4258830559
2024-07-15,Amberd2,16.018033028405625,35151.54259912363
2024-07-15,Amberd2,16.018033028405625,45369.54128440367
2024-07-15,Amberd2,16.018033028405625,272124.77036265703
2024-07-16,Amberd2,-9.23781478172168,40923.95409633281
2024-07-16,Amberd2,-9.23781478172168,51426.05504587156
2024-07-16,Amberd2,-9.23781478172168,272247.53778659896
2024-07-17,Amberd2,-5.1749221404024865,38590.11999776937
2024-07-17,Amberd2,-5.1749221404024865,49517.79816513762
2024-07-17,Amberd2,-5.1749221404024865,272402.3778083336
2024-07-18,Amberd2,5.9263979975366965,35845.95808104962
2024-07-18,Amberd2,5.9263979975366965,46878.53211009174
2024-07-18,Amberd2,5.9263979975366965,272532.266776621
2024-07-19,Amberd2,-6.556783494481351,41240.0276462964
2024-07-19,Amberd2,-6.556783494481351,51437.79816513762
2024-07-19,Amberd2,-6.556783494481351,272668.43935362244
2024-07-20,Amberd2,-0.7447911983763333,38039.35710531785
2024-07-20,Amberd2,-0.7447911983763333,48548.99082568807
2024-07-20,Amberd2,-0.7447911983763333,272804.1579498182
2024-07-21,Amberd2,11.929571081855102,33952.35576524982
2024-07-21,Amberd2,11.929571081855102,43666.78899082569
2024-07-21,Amberd2,11.929571081855102,272933.22365857795
2024-07-22,Amberd2,29.57498431421118,30848.39994524817
2024-07-22,Amberd2,29.57498431421118,40158.53211009174
2024-07-22,Amberd2,29.57498431421118,273047.4304413838
2024-07-23,Amberd2,5.123610190930776,30096.069190095324
2024-07-23,Amberd2,5.123610190930776,38966.605504587154
2024-07-23,Amberd2,5.123610190930776,273155.92248920695
2024-07-24,Amberd2,-9.627341846673517,29010.63098108865
2024-07-24,Amberd2,-9.627341846673517,39779.81651376147
2024-07-24,Amberd2,-9.627341846673517,273265.1570081016
2024-07-25,Amberd2,5.289094916253816,31022.524296126307
2024-07-25,Amberd2,5.289094916253816,39823.85321100918
2024-07-25,Amberd2,5.289094916253816,273376.4941234435
2024-07-26,Amberd2,-7.1066885276231915,30143.385589790472
2024-07-26,Amberd2,-7.1066885276231915,38353.02752293578
2024-07-26,Amberd2,-7.1066885276231915,273484.39800894196
2024-07-27,Amberd2,-8.638717304827878,29864.218831589104
2024-07-27,Amberd2,-8.638717304827878,37081.83486238532
2024-07-27,Amberd2,-8.638717304827878,273588.5741641173
2024-07-28,Amberd2,1.3504475353111047,33555.8443358045
2024-07-28,Amberd2,1.3504475353111047,39603.66972477064
2024-07-28,Amberd2,1.3504475353111047,273696.31759088265
2024-07-29,Amberd2,28.529984319611685,29522.594425790143
2024-07-29,Amberd2,28.529984319611685,36573.94495412844
2024-07-29,Amberd2,28.529984319611685,273804.1416663318
2024-07-30,Amberd2,7.867936032882426,14047.2927414953
2024-07-30,Amberd2,7.867936032882426,35919.266055045875
2024-07-30,Amberd2,7.867936032882426,273904.35345648444
2024-07-31,Amberd2,-7.985258190892637,16042.152152642706
2024-07-31,Amberd2,-7.985258190892637,34765.50458715596
2024-07-31,Amberd2,-7.985258190892637,274001.71780298726
2024-08-01,Amberd2,2.598220734449569,26057.89837451268
2024-08-01,Amberd2,2.598220734449569,33535.4128440367
2024-08-01,Amberd2,2.598220734449569,274096.09521296946
2024-08-02,Amberd2,-7.682555670413421,26925.870410520463
2024-08-02,Amberd2,-7.682555670413421,33297.61467889908
2024-08-02,Amberd2,-7.682555670413421,274191.08846021467
2024-08-03,Amberd2,-7.880003185622627,26468.793989465343
2024-08-03,Amberd2,-7.880003185622627,25646.97247706422
2024-08-03,Amberd2,-7.880003185622627,274285.4019942029
2024-08-04,Amberd2,1.305708681087708,25989.00569655655
2024-08-04,Amberd2,1.305708681087708,30831.55963302752
2024-08-04,Amberd2,1.305708681087708,274381.07327743596
2024-08-05,Amberd2,28.500985032500463,24589.197327975315
2024-08-05,Amberd2,28.500985032500463,29255.045871559632
2024-08-05,Amberd2,28.500985032500463,274474.10887222877
2024-08-06,Amberd2,7.166188666044036,23307.112161835605
2024-08-06,Amberd2,7.166188666044036,28157.064220183485
2024-08-06,Amberd2,7.166188666044036,274562.56957608776
2024-08-07,Amberd2,-9.172777384053916,23574.733718511365
2024-08-07,Amberd2,-9.172777384053916,29316.697247706423
2024-08-07,Amberd2,-9.172777384053916,274649.4308641954
2024-08-08,Amberd2,3.780941021424951,22849.08941278658
2024-08-08,Amberd2,3.780941021424951,28556.330275229357
2024-08-08,Amberd2,3.780941021424951,274736.39963729057
2024-08-09,Amberd2,-7.058529010537313,21527.069205304168
2024-08-09,Amberd2,-7.058529010537313,26806.60550458715
2024-08-09,Amberd2,-7.058529010537313,274817.80546824634
2024-08-10,Amberd2,-15.369594989577308,21155.919366095433
2024-08-10,Amberd2,-15.369594989577308,26193.02752293578
2024-08-10,Amberd2,-15.369594989577308,274895.77261823433
2024-08-11,Amberd2,-16.884757788851857,24251.547499750744
2024-08-11,Amberd2,-16.884757788851857,32525.504587155963
2024-08-11,Amberd2,-16.884757788851857,274974.53339599795
2024-08-12,Amberd2,31.239136246906128,33358.061785078775
2024-08-12,Amberd2,31.239136246906128,36042.56880733945
2024-08-12,Amberd2,31.239136246906128,275092.2687334348
2024-08-13,Amberd2,13.876819171011448,25578.299347202672
2024-08-13,Amberd2,13.876819171011448,29548.623853211007
2024-08-13,Amberd2,13.876819171011448,275187.58373678057
2024-08-14,Amberd2,-5.5464913531031925,23087.56406725012
2024-08-14,Amberd2,-5.5464913531031925,27960.366972477063
2024-08-14,Amberd2,-5.5464913531031925,275274.171490271
2024-08-15,Amberd2,2.7526484156842344,23616.56141584187
2024-08-15,Amberd2,2.7526484156842344,26850.642201834864
2024-08-15,Amberd2,2.7526484156842344,275356.3541763124
2024-08-16,Amberd2,-3.934065319626825,23281.561306000225
2024-08-16,Amberd2,-3.934065319626825,26486.60550458715
2024-08-16,Amberd2,-3.934065319626825,275435.98238168703
2024-08-17,Amberd2,-5.89284069876885,22672.126077926732
2024-08-17,Amberd2,-5.89284069876885,25873.02752293578
2024-08-17,Amberd2,-5.89284069876885,275514.6847345809
2024-08-18,Amberd2,-0.8219227571971714,22205.58637693258
2024-08-18,Amberd2,-0.8219227571971714,25494.311926605504
2024-08-18,Amberd2,-0.8219227571971714,275591.7251934537
2024-08-19,Amberd2,29.23327780139516,21901.815090889733
2024-08-19,Amberd2,29.23327780139516,25095.045871559636
2024-08-19,Amberd2,29.23327780139516,275666.8086987363
2024-08-20,Amberd2,7.180891065392643,21595.20482086518
2024-08-20,Amberd2,7.180891065392643,24713.39449541285
2024-08-20,Amberd2,7.180891065392643,275740.37595285475
2024-08-21,Amberd2,-11.294715614698362,20823.94750583428
2024-08-21,Amberd2,-11.294715614698362,24320.0
2024-08-21,Amberd2,-11.294715614698362,275813.92517633166
2024-08-22,Amberd2,-0.4302828007494099,20007.07718149726
2024-08-22,Amberd2,-0.4302828007494099,23685.871559633026
2024-08-22,Amberd2,-0.4302828007494099,275885.6263289299
2024-08-23,Amberd2,-3.150814381573582,19547.35104205921
2024-08-23,Amberd2,-3.150814381573582,23042.935779816515
2024-08-23,Amberd2,-3.150814381573582,275955.24095890875
2024-08-24,Amberd2,-6.9941003996063955,18447.717913143988
2024-08-24,Amberd2,-6.9941003996063955,21974.311926605504
2024-08-24,Amberd2,-6.9941003996063955,276022.2819593996
2024-08-25,Amberd2,-4.093728391570039,20358.354132834032
2024-08-25,Amberd2,-4.093728391570039,22866.788990825688
2024-08-25,Amberd2,-4.093728391570039,276088.1569783999
2024-08-26,Amberd2,31.076004040107364,20236.088556021772
2024-08-26,Amberd2,31.076004040107364,22902.018348623853
2024-08-26,Amberd2,31.076004040107364,276157.5197384859
2024-08-27,Amberd2,12.103817673836602,19515.17589026651
2024-08-27,Amberd2,12.103817673836602,22599.633027522937
2024-08-27,Amberd2,12.103817673836602,276226.4334098005
2024-08-28,Amberd2,-11.762536282796646,15943.7340412768
2024-08-28,Amberd2,-11.762536282796646,16698.715596330276
2024-08-28,Amberd2,-11.762536282796646,276285.7656820281
2024-08-29,Amberd2,-7.938971342198784,18922.585300484487
2024-08-29,Amberd2,-7.938971342198784,21504.5871559633
2024-08-29,Amberd2,-7.938971342198784,276341.0263837906
2024-08-30,Amberd2,-7.555744271958247,18012.407035948636
2024-08-30,Amberd2,-7.555744271958247,21287.339449541283
2024-08-30,Amberd2,-7.555744271958247,276404.8526187236
2024-08-31,Amberd2,-8.836400908767246,20441.630996297492
2024-08-31,Amberd2,-8.836400908767246,23125.1376146789
2024-08-31,Amberd2,-8.836400908767246,276470.96902468556
2024-09-01,Amberd2,-3.078175399976317,19394.045907046933
2024-09-01,Amberd2,-3.078175399976317,22085.871559633026
2024-09-01,Amberd2,-3.078175399976317,276538.69504978525
2024-09-02,Amberd2,31.89232011785498,19246.418739998073
2024-09-02,Amberd2,31.89232011785498,21413.577981651375
2024-09-02,Amberd2,31.89232011785498,276603.2872375554
2024-09-03,Amberd2,7.882807253568899,18869.7801984247
2024-09-03,Amberd2,7.882807253568899,21090.642201834864
2024-09-03,Amberd2,7.882807253568899,276666.2387767118
2024-09-04,Amberd2,-17.303342317172792,18492.195328857422
2024-09-04,Amberd2,-17.303342317172792,20932.11009174312
2024-09-04,Amberd2,-17.303342317172792,276728.41066533414
2024-09-05,Amberd2,-12.776606698607791,18446.771585150087
2024-09-05,Amberd2,-12.776606698607791,20967.339449541283
2024-09-05,Amberd2,-12.776606698607791,276790.49855073483
2024-09-06,Amberd2,-13.70915908413008,25946.231671232137
2024-09-06,Amberd2,-13.70915908413008,27487.70642201835
2024-09-06,Amberd2,-13.70915908413008,276855.8065130452
2024-09-07,Amberd2,-3.3430917590740137,24510.84137008015
2024-09-07,Amberd2,-3.3430917590740137,24980.550458715596
2024-09-07,Amberd2,-3.3430917590740137,276947.37505656417
2024-09-08,Amberd2,-1.9427919515874237,21598.99013284079
2024-09-08,Amberd2,-1.9427919515874237,22617.247706422026
2024-09-08,Amberd2,-1.9427919515874237,277019.6508135628
2024-09-09,Amberd2,31.532518158026505,21020.783728566093
2024-09-09,Amberd2,31.532518158026505,21968.44036697248
2024-09-09,Amberd2,31.532518158026505,277088.71501976904
2024-09-10,Amberd2,7.190641750552459,23667.473861913848
2024-09-10,Amberd2,7.190641750552459,24299.449541284404
2024-09-10,Amberd2,7.190641750552459,277160.3808099462
