Date,Station,Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB,Month,WaterFlow_Diff_1d,WaterFlow_Diff_7d,WaterFlow_3day_avg,WaterFlow_7day_avg,Temp_Deviation,WaterFlow_Humidity,month_sin,month_cos,Normalized_Efficiency,Prev_Day_Efficiency,Prev_Week_Efficiency
2024-02-26,Amberd 3,11895.77981651376,1,0.0,38,1029,2,-3986.442905159349,-4079.1830485618375,94174.44598859239,82534.40102317337,-12.619667893009844,452039.6330275228,0.8660254037844386,0.5000000000000001,0.10440959805300626,-0.003224033632721182,-0.016279458352908987
2024-02-26,Amberd 3,254795.81367638143,1,0.0,38,1029,2,242900.03385986766,242324.62101583096,94191.27207152285,117152.20402543494,-12.619667893009844,9682240.919702495,0.8660254037844386,0.5000000000000001,0.004874623217894721,-0.004304452587964007,-0.02085315733064675
2024-02-27,Amberd 3,15788.536250276717,1,0.0,36,1026,2,-239007.2774261047,-238905.88232268186,94160.04324772407,83022.79226505182,-12.619667893009844,568387.3050099618,0.8660254037844386,0.5000000000000001,0.23187593374535206,-0.000200964134685817,-0.0010210814359748882
2024-02-27,Amberd 3,11599.266055045871,1,0.0,36,1026,2,-4189.270195230845,-4316.07814641384,94061.20532723477,82406.20967270699,-12.619667893009844,417573.57798165135,0.8660254037844386,0.5000000000000001,0.31562183056510423,-0.009559456043399767,-0.0067427765905174585
2024-02-27,Amberd 3,254845.01133030144,1,0.0,36,1026,2,243245.74527525555,242708.49756883355,94077.60454520809,117078.85218254034,-12.619667893009844,9174420.407890853,0.8660254037844386,0.5000000000000001,0.014365521876982321,-0.013012014515219012,-0.008842210573874958
2024-02-28,Amberd 3,16096.092848295171,1,0.0,33,1027,2,-238748.91848200627,-238649.24257929486,94180.12341121426,82986.10324264108,-12.619667893009844,531171.0639937406,0.8660254037844386,0.5000000000000001,0.24969029132525378,-0.0005922416039705238,-0.0004212583917640903
2024-02-28,Amberd 3,11942.752293577982,1,0.0,33,1027,2,-4153.34055471719,-3939.4704280951264,94294.61882405827,82423.32175291321,-12.619667893009844,394110.8256880734,0.8660254037844386,0.5000000000000001,0.3365252844313222,-0.010293881412500365,-0.003224033632721182
2024-02-28,Amberd 3,254894.36231456127,1,0.0,33,1027,2,242951.6100209833,242998.5824980475,94311.06915214489,117137.40496691999,-12.619667893009844,8411513.956380522,0.8660254037844386,0.5000000000000001,0.01576746569047032,-0.013873792816924076,-0.004304452587964007
2024-02-29,Amberd 3,16002.406376898782,3,0.0,30,1028,2,-238891.95593766248,-238793.40729948264,94279.84032834608,83024.06106699389,-10.619667893009844,480072.19130696345,0.8660254037844386,0.5000000000000001,-0.10711572261609521,-0.0006500389788161288,-0.000200964134685817
2024-02-29,Amberd 3,11763.669724770642,3,0.0,30,1028,2,-4238.73665212814,-4024.866525506075,94220.14613874363,82449.08013477873,-10.619667893009844,352910.09174311924,0.8660254037844386,0.5000000000000001,-0.14571212578746073,0.004416016899063333,-0.009559456043399767
2024-02-29,Amberd 3,254944.32885653933,3,0.0,30,1028,2,243180.65913176868,243345.06280149345,94236.80165273634,117212.66053499209,-10.619667893009844,7648329.86569618,0.8660254037844386,0.5000000000000001,-0.006723465198641371,0.006007215319660097,-0.013012014515219012
2024-03-01,Amberd 3,16409.138148678267,4,0.0,30,1026,3,-238535.19070786107,-238435.87318162317,94372.37890999619,83150.39293761736,-9.619667893009844,492274.144460348,1.0,6.123233995736766e-17,-0.5760606383996336,0.000277185600883984,-0.0005922416039705238
2024-03-01,Amberd 3,11945.688073394496,4,0.0,30,1026,3,-4463.45007528377,-4150.404774900675,94433.0516928708,82557.47796977441,-9.619667893009844,358370.6422018349,1.0,6.123233995736766e-17,-0.7913029822508425,0.023749020703294484,-0.010293881412500365
2024-03-01,Amberd 3,254994.44243909852,4,0.0,30,1026,3,243048.75436570402,243051.69014552055,94449.75622039051,117279.14799056305,-9.619667893009844,7649833.273172956,1.0,6.123233995736766e-17,-0.03707005732006496,0.032622730413003474,-0.013873792816924076
2024-03-02,Amberd 3,16176.530727776924,5,0.0,30,1020,3,-238817.9117113216,-238717.83158678433,94372.22041342339,83176.60062102243,-8.619667893009844,485295.9218333077,1.0,6.123233995736766e-17,0.4360048494010063,0.0015282723728743757,-0.0006500389788161288
2024-03-02,Amberd 3,12101.284403669724,5,0.0,30,1020,3,-4075.2463241072,-3901.1219732290574,94424.08585684847,82619.29748198972,-8.619667893009844,363038.5321100917,1.0,6.123233995736766e-17,0.5828344833922163,-0.017974996909922318,0.004416016899063333
2024-03-02,Amberd 3,255044.935503766,5,0.0,30,1020,3,242943.65110009626,243281.26577899535,94440.91687840428,117373.76402184619,-8.619667893009844,7651348.06511298,1.0,6.123233995736766e-17,0.027654130162843335,-0.024028283291720378,0.006007215319660097
2024-03-03,Amberd 3,16322.265238837976,7,0.0,29,1013,3,-238722.67026492802,-238622.06361770135,94489.49504875798,83284.89779074598,-6.619667893009844,473345.6919263013,1.0,6.123233995736766e-17,0.2061984047079519,-0.0011400857236028513,0.000277185600883984
2024-03-03,Amberd 3,12113.02752293578,7,0.0,29,1013,3,-4209.237715902196,-4296.110625742487,94493.40942184668,82671.16770135422,-6.619667893009844,351277.7981651376,1.0,6.123233995736766e-17,0.2778516805229496,-0.008500858860969797,0.023749020703294484
