Date,Station,Energy Production (kWh),Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB
2023-03-11,Amberd 3,-1056.8453224771347,14086.124268160367,11,0.0,38,1015
2023-03-12,Amberd 3,-798.8814385704463,20216.972730544938,12,0.0,39,1015
2023-03-12,Amberd 3,-798.8814385704463,14212.11009174312,12,0.0,39,1015
2023-03-12,Amberd 3,-798.8814385704463,14280.827243041518,12,0.0,39,1015
2023-03-13,Amberd 3,-631.6362610679644,21529.529658088315,13,0.0,33,1013
2023-03-13,Amberd 3,-631.6362610679644,14400.0,13,0.0,33,1013
2023-03-13,Amberd 3,-631.6362610679644,14467.702962651065,13,0.0,33,1013
2023-03-14,Amberd 3,1445.6258531518945,25657.41236749296,14,0.0,30,1014
2023-03-14,Amberd 3,1445.6258531518945,16252.477064220184,14,0.0,30,1014
2023-03-14,Amberd 3,1445.6258531518945,16167.195763498084,14,0.0,30,1014
2023-03-15,Amberd 3,6777.492526644266,34081.05637242063,15,0.0,41,1012
2023-03-15,Amberd 3,6777.492526644266,19851.74311926605,15,0.0,41,1012
2023-03-15,Amberd 3,6777.492526644266,19342.126183042463,15,0.0,41,1012
2023-03-16,Amberd 3,6688.433640101215,34569.36161727454,11,12.9,67,1008
2023-03-16,Amberd 3,6688.433640101215,21263.853211009173,11,12.9,67,1008
2023-03-16,Amberd 3,6688.433640101215,20007.4428811288,11,12.9,67,1008
2023-03-17,Amberd 3,1132.7630599169206,27935.602380014905,12,0.0,60,1012
2023-03-17,Amberd 3,1132.7630599169206,19872.29357798165,12,0.0,60,1012
2023-03-17,Amberd 3,1132.7630599169206,17172.9980658992,12,0.0,60,1012
2023-03-18,Amberd 3,331.45962072577095,27819.204036764844,14,0.0,47,1013
2023-03-18,Amberd 3,331.45962072577095,19740.183486238533,14,0.0,47,1013
2023-03-18,Amberd 3,331.45962072577095,17083.963037184705,14,0.0,47,1013
2023-03-19,Amberd 3,332.1049301833409,26530.11604347025,13,0.2,42,1010
2023-03-19,Amberd 3,332.1049301833409,19540.5504587156,13,0.2,42,1010
2023-03-19,Amberd 3,332.1049301833409,16790.440964499554,13,0.2,42,1010
2023-03-20,Amberd 3,164.25771414985866,25064.44324651337,9,18.3,72,1009
2023-03-20,Amberd 3,164.25771414985866,17268.256880733945,9,18.3,72,1009
2023-03-20,Amberd 3,164.25771414985866,14989.19384512168,9,18.3,72,1009
2023-03-21,Amberd 3,-1848.6127666727696,21528.961861291973,11,0.5,52,1007
2023-03-21,Amberd 3,-1848.6127666727696,15970.642201834862,11,0.5,52,1007
2023-03-21,Amberd 3,-1848.6127666727696,14120.368509973636,11,0.5,52,1007
2023-03-22,Amberd 3,-1217.193835620248,21859.2303311641,12,0.0,48,1010
2023-03-22,Amberd 3,-1217.193835620248,16713.394495412846,12,0.0,48,1010
2023-03-22,Amberd 3,-1217.193835620248,14758.289814609365,12,0.0,48,1010
2023-03-23,Amberd 3,-344.3010777235322,22339.01862407289,12,0.0,42,1012
2023-03-23,Amberd 3,-344.3010777235322,16977.61467889908,12,0.0,42,1012
2023-03-23,Amberd 3,-344.3010777235322,15006.80516948279,12,0.0,42,1012
2023-03-24,Amberd 3,1102.4498058209392,24163.53899631777,14,0.4,47,1013
2023-03-24,Amberd 3,1102.4498058209392,18348.623853211007,14,0.4,47,1013
2023-03-24,Amberd 3,1102.4498058209392,9473.914099367705,14,0.4,47,1013
2023-03-25,Amberd 3,5613.080435200762,30967.44800688116,16,0.7,42,1011
2023-03-25,Amberd 3,5613.080435200762,20115.963302752298,16,0.7,42,1011
2023-03-25,Amberd 3,5613.080435200762,16702.384342694008,16,0.7,42,1011
2023-03-26,Amberd 3,9657.481163858894,36556.650404470725,17,0.1,40,1008
2023-03-26,Amberd 3,9657.481163858894,22790.45871559633,17,0.1,40,1008
2023-03-26,Amberd 3,9657.481163858894,19053.496144902063,17,0.1,40,1008
2023-03-27,Amberd 3,17909.931339958388,49081.30140377619,15,1.6,50,1006
2023-03-27,Amberd 3,17909.931339958388,24798.532110091743,15,1.6,50,1006
2023-03-27,Amberd 3,17909.931339958388,20977.04412789875,15,1.6,50,1006
2023-03-28,Amberd 3,13661.756456562684,43564.96626171715,15,2.1,57,1006
2023-03-28,Amberd 3,13661.756456562684,20970.2752293578,15,2.1,57,1006
2023-03-28,Amberd 3,13661.756456562684,17537.943842937737,15,2.1,57,1006
2023-03-29,Amberd 3,8710.769966622767,36923.82566610507,16,0.0,35,1005
2023-03-29,Amberd 3,8710.769966622767,20987.88990825688,16,0.0,35,1005
2023-03-29,Amberd 3,8710.769966622767,17572.188084751004,16,0.0,35,1005
2023-03-30,Amberd 3,5348.244318207431,31666.02733198031,14,2.3,34,1003
2023-03-30,Amberd 3,5348.244318207431,19772.477064220184,14,2.3,34,1003
2023-03-30,Amberd 3,5348.244318207431,16524.314285265016,14,2.3,34,1003
2023-03-31,Amberd 3,687.3506642455795,25816.58473606743,7,10.0,56,1008
2023-03-31,Amberd 3,687.3506642455795,18096.146788990827,7,10.0,56,1008
2023-03-31,Amberd 3,687.3506642455795,14917.770140768294,7,10.0,56,1008
2023-04-01,Amberd 3,-1349.4168878871317,22966.434084030545,5,0.8,56,1009
2023-04-01,Amberd 3,-1349.4168878871317,17321.10091743119,5,0.8,56,1009
2023-04-01,Amberd 3,-1349.4168878871317,14535.213039368648,5,0.8,56,1009
2023-04-02,Amberd 3,-3316.581301293727,19821.786160291063,7,0.0,48,1012
2023-04-02,Amberd 3,-3316.581301293727,16281.834862385322,7,0.0,48,1012
2023-04-02,Amberd 3,-3316.581301293727,13371.887224626502,7,0.0,48,1012
2023-04-03,Amberd 3,-1826.173717159554,21666.936482803023,10,2.4,47,1013
2023-04-03,Amberd 3,-1826.173717159554,19352.66055045872,10,2.4,47,1013
2023-04-03,Amberd 3,-1826.173717159554,16336.46015874652,10,2.4,47,1013
2023-04-04,Amberd 3,155.94574168272447,25316.16649289156,12,0.0,45,1015
2023-04-04,Amberd 3,155.94574168272447,20908.623853211007,12,0.0,45,1015
2023-04-04,Amberd 3,155.94574168272447,17751.236549088946,12,0.0,45,1015
2023-04-05,Amberd 3,16844.82396008011,49604.43151880574,15,0.7,37,1010
2023-04-05,Amberd 3,16844.82396008011,25253.57798165137,15,0.7,37,1010
2023-04-05,Amberd 3,16844.82396008011,21260.78213149439,15,0.7,37,1010
2023-04-06,Amberd 3,7880.482934951939,38871.93647435367,13,2.2,37,1006
2023-04-06,Amberd 3,7880.482934951939,27367.339449541283,13,2.2,37,1006
2023-04-06,Amberd 3,7880.482934951939,23194.114183580587,13,2.2,37,1006
2023-04-07,Amberd 3,3835.941941199657,35146.62169355534,12,1.5,37,1010
2023-04-07,Amberd 3,3835.941941199657,25326.97247706422,12,1.5,37,1010
2023-04-07,Amberd 3,3835.941941199657,21522.995183093128,12,1.5,37,1010
2023-04-08,Amberd 3,2.2919266484677792e-10,32168.52749674277,12,8.6,38,1012
2023-04-08,Amberd 3,2.2919266484677792e-10,23315.963302752298,12,8.6,38,1012
2023-04-08,Amberd 3,2.2919266484677792e-10,19715.877622261552,12,8.6,38,1012
2023-04-09,Amberd 3,-3006.2344954812143,27818.25770877094,11,0.0,32,1018
2023-04-09,Amberd 3,-3006.2344954812143,20297.981651376147,11,0.0,32,1018
2023-04-09,Amberd 3,-3006.2344954812143,17037.97791246403,11,0.0,32,1018
2023-04-10,Amberd 3,-191.3072537127373,31512.722196968032,13,5.4,43,1016
2023-04-10,Amberd 3,-191.3072537127373,21542.75229357798,13,5.4,43,1016
2023-04-10,Amberd 3,-191.3072537127373,18207.17416865988,13,5.4,43,1016
2023-04-11,Amberd 3,7289.761283161246,41649.97693325515,14,1.7,55,1011
2023-04-11,Amberd 3,7289.761283161246,20876.33027522936,14,1.7,55,1011
2023-04-11,Amberd 3,7289.761283161246,17587.842595294213,14,1.7,55,1011
2023-04-12,Amberd 3,40759.07576421229,87085.26584212207,14,4.5,58,1004
2023-04-12,Amberd 3,40759.07576421229,48041.10091743119,14,4.5,58,1004
2023-04-12,Amberd 3,40759.07576421229,43795.45005844234,14,4.5,58,1004
2023-04-13,Amberd 3,0.0,119994.95742368964,12,27.55,54,1002
2023-04-13,Amberd 3,0.0,43866.42201834863,12,27.55,54,1002
2023-04-13,Amberd 3,0.0,40462.996126556936,12,27.55,54,1002
2023-04-14,Amberd 3,0.0,82104.93087580966,10,7.1,63,1011
2023-04-14,Amberd 3,0.0,35194.12844036697,10,7.1,63,1011
2023-04-14,Amberd 3,0.0,30277.780204382216,10,7.1,63,1011
2023-04-15,Amberd 3,0.0,123728.7891564331,12,0.1,41,1016
2023-04-15,Amberd 3,0.0,30605.504587155963,12,0.1,41,1016
2023-04-15,Amberd 3,0.0,26835.74469869435,12,0.1,41,1016
2023-04-16,Amberd 3,0.0,136145.74803003238,14,0.0,38,1016
2023-04-16,Amberd 3,0.0,29122.93577981651,14,0.0,38,1016
2023-04-16,Amberd 3,0.0,25588.27588978246,14,0.0,38,1016
2023-04-17,Amberd 3,0.0,98750.84028856248,14,1.4,49,1016
2023-04-17,Amberd 3,0.0,33740.91743119266,14,1.4,49,1016
2023-04-17,Amberd 3,0.0,28987.261491476504,14,1.4,49,1016
2023-04-18,Amberd 3,15268.53298345976,42920.70616346802,15,1.0,43,1016
2023-04-18,Amberd 3,15268.53298345976,42055.04587155963,15,1.0,43,1016
2023-04-18,Amberd 3,15268.53298345976,37374.16551500021,15,1.0,43,1016
2023-04-19,Amberd 3,-1616.0496437399015,20285.486877303505,17,0.2,38,1012
2023-04-19,Amberd 3,-1616.0496437399015,57444.403669724765,17,0.2,38,1012
2023-04-19,Amberd 3,-1616.0496437399015,53053.13623093199,17,0.2,38,1012
2023-04-20,Amberd 3,-5847.847587018301,14105.01874912338,17,1.8,41,1007
2023-04-20,Amberd 3,-5847.847587018301,67434.8623853211,17,1.8,41,1007
2023-04-20,Amberd 3,-5847.847587018301,65893.74850399836,17,1.8,41,1007
2023-04-21,Amberd 3,10795.769169534056,36280.32263025107,14,10.9,63,1005
2023-04-21,Amberd 3,10795.769169534056,66794.8623853211,14,10.9,63,1005
2023-04-21,Amberd 3,10795.769169534056,64511.25954165131,14,10.9,63,1005
2023-04-22,Amberd 3,24.620055971583497,22647.521550085257,13,1.9,36,1009
2023-04-22,Amberd 3,24.620055971583497,57121.46788990826,13,1.9,36,1009
2023-04-22,Amberd 3,24.620055971583497,56904.14582456116,13,1.9,36,1009
2023-04-23,Amberd 3,-6683.593927667722,12818.012677415376,15,0.2,32,1011
2023-04-23,Amberd 3,-6683.593927667722,54837.43119266055,15,0.2,32,1011
2023-04-23,Amberd 3,-6683.593927667722,54695.88143105988,15,0.2,32,1011
2023-04-24,Amberd 3,-141.1986603216028,21374.710398285795,16,9.4,38,1009
2023-04-24,Amberd 3,-141.1986603216028,62482.20183486238,16,9.4,38,1009
2023-04-24,Amberd 3,-141.1986603216028,60322.69956443421,16,9.4,38,1009
2023-04-25,Amberd 3,-1100.7476467218255,20087.70432657779,15,8.8,56,1010
2023-04-25,Amberd 3,-1100.7476467218255,63207.33944954129,15,8.8,56,1010
2023-04-25,Amberd 3,-1100.7476467218255,59641.72835580466,15,8.8,56,1010
2023-04-26,Amberd 3,1769.933793572689,24059.44291698845,16,1.5,38,1010
2023-04-26,Amberd 3,1769.933793572689,67637.43119266054,16,1.5,38,1010
2023-04-26,Amberd 3,1769.933793572689,62940.91645278575,16,1.5,38,1010
2023-04-27,Amberd 3,-16380.943927049337,24659.41486512291,16,1.7,36,1010
2023-04-27,Amberd 3,-16380.943927049337,66430.8256880734,16,1.7,36,1010
2023-04-27,Amberd 3,-16380.943927049337,62212.981712526576,16,1.7,36,1010
2023-04-28,Amberd 3,19942.60352046225,89298.34848866351,17,1.0,34,1009
2023-04-28,Amberd 3,19942.60352046225,65908.25688073394,17,1.0,34,1009
2023-04-28,Amberd 3,19942.60352046225,61211.09303776127,17,1.0,34,1009
2023-04-29,Amberd 3,18454.47886888267,101170.97950016984,16,3.9,56,1008
2023-04-29,Amberd 3,18454.47886888267,69886.23853211009,16,3.9,56,1008
2023-04-29,Amberd 3,18454.47886888267,61196.41693412701,16,3.9,56,1008
2023-04-30,Amberd 3,7800.07452010212,114604.10537362212,15,7.1,49,1004
2023-04-30,Amberd 3,7800.07452010212,78628.99082568807,15,7.1,49,1004
2023-04-30,Amberd 3,7800.07452010212,71376.74082175698,15,7.1,49,1004
2023-05-01,Amberd 3,0.0,107870.7924314039,12,2.7,50,1008
2023-05-01,Amberd 3,0.0,78126.97247706422,12,2.7,50,1008
2023-05-01,Amberd 3,0.0,68713.5172155937,12,2.7,50,1008
2023-05-02,Amberd 3,-26981.058950217503,71418.04884066372,12,2.2,53,1014
2023-05-02,Amberd 3,-26981.058950217503,67150.09174311926,12,2.2,53,1014
2023-05-02,Amberd 3,-26981.058950217503,63635.585358140605,12,2.2,53,1014
2023-05-03,Amberd 3,-13062.33499362637,94194.46026351854,11,3.5,58,1018
2023-05-03,Amberd 3,-13062.33499362637,58339.81651376147,11,3.5,58,1018
2023-05-03,Amberd 3,-13062.33499362637,56049.01818613842,11,3.5,58,1018
2023-05-04,Amberd 3,30593.31928403811,154740.14678223134,13,0.0,43,1019
2023-05-04,Amberd 3,30593.31928403811,50301.65137614679,13,0.0,43,1019
2023-05-04,Amberd 3,30593.31928403811,45976.319058493005,13,0.0,43,1019
2023-05-05,Amberd 3,20674.35733006311,143179.99327431177,15,0.0,33,1015
2023-05-05,Amberd 3,20674.35733006311,48716.33027522936,15,0.0,33,1015
2023-05-05,Amberd 3,20674.35733006311,41921.80082780213,15,0.0,33,1015
2023-05-06,Amberd 3,6421.613392422689,128226.68611145378,17,0.7,33,1012
2023-05-06,Amberd 3,6421.613392422689,53622.01834862385,17,0.7,33,1012
2023-05-06,Amberd 3,6421.613392422689,46868.62615945587,17,0.7,33,1012
2023-05-07,Amberd 3,-1.6007106751203534e-10,119267.79899317464,17,2.2,49,1009
2023-05-07,Amberd 3,-1.6007106751203534e-10,60447.706422018346,17,2.2,49,1009
2023-05-07,Amberd 3,-1.6007106751203534e-10,54311.36751584233,17,2.2,49,1009
2023-05-08,Amberd 3,-24476.240851654635,84897.92331701482,16,4.25,47,1008
2023-05-08,Amberd 3,-24476.240851654635,70902.01834862385,16,4.25,47,1008
2023-05-08,Amberd 3,-24476.240851654635,62390.07336304662,16,4.25,47,1008
2023-05-09,Amberd 3,-20781.85171395872,88740.58276905712,16,1.9,50,1011
2023-05-09,Amberd 3,-20781.85171395872,75308.62385321101,16,1.9,50,1011
2023-05-09,Amberd 3,-20781.85171395872,64876.20531868984,16,1.9,50,1011
2023-05-10,Amberd 3,-10688.933131626254,101410.02195142972,18,2.4,48,1011
2023-05-10,Amberd 3,-10688.933131626254,84529.90825688074,18,2.4,48,1011
2023-05-10,Amberd 3,-10688.933131626254,71954.00089803778,18,2.4,48,1011
2023-05-11,Amberd 3,-1.4551915228366852e-10,114327.58833380368,19,1.5,40,1012
2023-05-11,Amberd 3,-1.4551915228366852e-10,104669.35779816512,19,1.5,40,1012
2023-05-11,Amberd 3,-1.4551915228366852e-10,90917.4836073164,19,1.5,40,1012
2023-05-12,Amberd 3,8849.900220987285,126256.9990249442,19,2.6,48,1014
2023-05-12,Amberd 3,8849.900220987285,119189.7247706422,19,2.6,48,1014
2023-05-12,Amberd 3,8849.900220987285,106341.09012001209,19,2.6,48,1014
2023-05-13,Amberd 3,16104.07871292418,136616.6408397985,16,14.35,70,1012
2023-05-13,Amberd 3,16104.07871292418,126643.66972477065,16,14.35,70,1012
2023-05-13,Amberd 3,16104.07871292418,116601.643374176,16,14.35,70,1012
2023-05-14,Amberd 3,17556.277827638158,138304.5114497238,15,6.4,63,1011
2023-05-14,Amberd 3,17556.277827638158,121417.98165137616,15,6.4,63,1011
2023-05-14,Amberd 3,17556.277827638158,106639.504227242,15,6.4,63,1011
2023-05-15,Amberd 3,-6049.232248877175,106287.3964320055,13,0.0,52,1013
2023-05-15,Amberd 3,-6049.232248877175,100124.77064220184,13,0.0,52,1013
2023-05-15,Amberd 3,-6049.232248877175,84906.15155872451,13,0.0,52,1013
2023-05-16,Amberd 3,0.0,81497.38830372397,14,0.0,42,1015
2023-05-16,Amberd 3,0.0,84456.51376146791,14,0.0,42,1015
2023-05-16,Amberd 3,0.0,66585.48218862637,14,0.0,42,1015
2023-05-17,Amberd 3,0.0,83167.2786817651,17,1.0,42,1009
2023-05-17,Amberd 3,0.0,90926.97247706422,17,1.0,42,1009
2023-05-17,Amberd 3,0.0,61865.64725984915,17,1.0,42,1009
2023-05-18,Amberd 3,0.0,104085.10192459456,18,0.7,52,1009
2023-05-18,Amberd 3,0.0,110661.28440366972,18,0.7,52,1009
2023-05-18,Amberd 3,0.0,85453.08102082784,18,0.7,52,1009
2023-05-19,Amberd 3,-59185.05124033145,172816.14705937024,20,4.7,44,1009
2023-05-19,Amberd 3,-59185.05124033145,136684.0366972477,20,4.7,44,1009
2023-05-19,Amberd 3,-59185.05124033145,118758.0522015029,20,4.7,44,1009
2023-05-20,Amberd 3,1383.0388012987387,255251.7249362496,16,5.4,66,1012
2023-05-20,Amberd 3,1383.0388012987387,143703.48623853212,16,5.4,66,1012
2023-05-20,Amberd 3,1383.0388012987387,123345.8021975718,16,5.4,66,1012
2023-05-21,Amberd 3,17862.626525292435,277257.25757527107,16,12.8,70,1009
2023-05-21,Amberd 3,17862.626525292435,152041.1009174312,16,12.8,70,1009
2023-05-21,Amberd 3,17862.626525292435,136237.2916299036,16,12.8,70,1009
2023-05-22,Amberd 3,-22884.825514439817,222067.21970525265,17,1.0,54,1012
2023-05-22,Amberd 3,-22884.825514439817,125284.40366972476,17,1.0,54,1012
2023-05-22,Amberd 3,-22884.825514439817,102388.32620785206,17,1.0,54,1012
2023-05-23,Amberd 3,0.0,253027.28635378132,21,0.6,41,1012
2023-05-23,Amberd 3,0.0,143321.83486238532,21,0.6,41,1012
2023-05-23,Amberd 3,0.0,127169.41639775036,21,0.6,41,1012
2023-05-24,Amberd 3,13568.87418827592,271575.6935654766,20,1.5,40,1015
2023-05-24,Amberd 3,13568.87418827592,172617.98165137615,20,1.5,40,1015
2023-05-24,Amberd 3,13568.87418827592,144118.3592814999,20,1.5,40,1015
2023-05-25,Amberd 3,33617.99596974446,319617.5483007498,19,3.2,57,1014
2023-05-25,Amberd 3,33617.99596974446,182978.3486238532,19,3.2,57,1014
2023-05-25,Amberd 3,33617.99596974446,152198.0435356131,19,3.2,57,1014
2023-05-26,Amberd 3,31728.008393221306,327675.3419032346,19,8.15,59,1012
2023-05-26,Amberd 3,31728.008393221306,188993.7614678899,19,8.15,59,1012
2023-05-26,Amberd 3,31728.008393221306,166744.9974578892,19,8.15,59,1012
2023-05-27,Amberd 3,9741.572153406334,309008.0758955051,21,1.7,45,1011
2023-05-27,Amberd 3,9741.572153406334,196318.53211009176,21,1.7,45,1011
2023-05-27,Amberd 3,9741.572153406334,174567.36069494844,21,1.7,45,1011
2023-05-28,Amberd 3,-50697.33963898983,250254.54533164573,21,0.9,40,1012
2023-05-28,Amberd 3,-50697.33963898983,200070.45871559632,21,0.9,40,1012
2023-05-28,Amberd 3,-50697.33963898983,181068.87460492447,21,0.9,40,1012
2023-05-29,Amberd 3,259.2543791781645,316920.89204932394,22,2.5,38,1010
2023-05-29,Amberd 3,259.2543791781645,200704.5871559633,22,2.5,38,1010
2023-05-29,Amberd 3,259.2543791781645,179453.52479824726,22,2.5,38,1010
2023-05-30,Amberd 3,8778.352010316274,331785.0551151563,21,6.5,59,1013
2023-05-30,Amberd 3,8778.352010316274,201168.44036697247,21,6.5,59,1013
2023-05-30,Amberd 3,8778.352010316274,180901.567023494,21,6.5,59,1013
2023-05-31,Amberd 3,-1533.782543823501,321588.5602464508,20,3.7,64,1012
2023-05-31,Amberd 3,-1533.782543823501,202398.53211009176,20,3.7,64,1012
2023-05-31,Amberd 3,-1533.782543823501,180889.82614058652,20,3.7,64,1012
2023-06-01,Amberd 3,1523.3570626786095,328350.0737628874,20,3.5,53,1012
2023-06-01,Amberd 3,1523.3570626786095,202011.0091743119,20,3.5,53,1012
2023-06-01,Amberd 3,1523.3570626786095,182498.3270989012,20,3.5,53,1012
2023-06-02,Amberd 3,4357.543348190462,333429.7731685596,21,1.0,44,1013
2023-06-02,Amberd 3,4357.543348190462,201417.98165137612,21,1.0,44,1013
2023-06-02,Amberd 3,4357.543348190462,184133.2450437575,21,1.0,44,1013
2023-06-03,Amberd 3,3264.161347050045,333759.85237283295,22,1.6,42,1014
2023-06-03,Amberd 3,3264.161347050045,202874.12844036697,22,1.6,42,1014
2023-06-03,Amberd 3,3264.161347050045,184326.9696117297,22,1.6,42,1014
2023-06-04,Amberd 3,5781.808233383694,338320.20697545126,23,2.1,54,1012
2023-06-04,Amberd 3,5781.808233383694,202674.4954128441,23,2.1,54,1012
2023-06-04,Amberd 3,5781.808233383694,184448.2920684395,23,2.1,54,1012
2023-06-05,Amberd 3,1988.5161488667657,334690.6605876359,23,2.2,49,1010
2023-06-05,Amberd 3,1988.5161488667657,202486.60550458715,23,2.2,49,1010
2023-06-05,Amberd 3,1988.5161488667657,184225.21529319888,23,2.2,49,1010
2023-06-06,Amberd 3,-699.3216782840027,331258.13968815113,22,8.55,46,1011
2023-06-06,Amberd 3,-699.3216782840027,202915.22935779812,22,8.55,46,1011
2023-06-06,Amberd 3,-699.3216782840027,184597.98832550892,22,8.55,46,1011
2023-06-07,Amberd 3,-158.48941298216232,332147.1202056236,20,3.9,58,1014
2023-06-07,Amberd 3,-158.48941298216232,201080.36697247703,20,3.9,58,1014
2023-06-07,Amberd 3,-158.48941298216232,183608.81894056004,20,3.9,58,1014
2023-06-08,Amberd 3,169.45212823094334,332124.78686496743,22,0.5,55,1015
2023-06-08,Amberd 3,169.45212823094334,197906.78899082568,22,0.5,55,1015
2023-06-08,Amberd 3,169.45212823094334,177281.46146037715,22,0.5,55,1015
2023-06-09,Amberd 3,10103.207818804396,337097.5512073286,23,0.7,45,1012
2023-06-09,Amberd 3,10103.207818804396,200455.04587155965,23,0.7,45,1012
2023-06-09,Amberd 3,10103.207818804396,182014.99408587968,23,0.7,45,1012
2023-06-10,Amberd 3,8395.534432475484,328185.0341607507,21,4.1,58,1009
2023-06-10,Amberd 3,8395.534432475484,198496.88073394497,21,4.1,58,1009
2023-06-10,Amberd 3,8395.534432475484,177417.46002072125,21,4.1,58,1009
2023-06-11,Amberd 3,4683.860787330952,315857.7871809734,21,5.2,64,1008
2023-06-11,Amberd 3,4683.860787330952,192320.0,21,5.2,64,1008
2023-06-11,Amberd 3,4683.860787330952,169284.9417935247,21,5.2,64,1008
2023-06-12,Amberd 3,-5887.625999408308,298374.5667592153,24,3.5,44,1005
2023-06-12,Amberd 3,-5887.625999408308,180644.4036697248,24,3.5,44,1005
2023-06-12,Amberd 3,-5887.625999408308,156796.55600768048,24,3.5,44,1005
2023-06-13,Amberd 3,-4607.118855397101,295324.93016606366,23,11.2,52,1006
2023-06-13,Amberd 3,-4607.118855397101,185397.43119266056,23,11.2,52,1006
2023-06-13,Amberd 3,-4607.118855397101,161875.46627204254,23,11.2,52,1006
2023-06-14,Amberd 3,15601.73027368568,297321.4929676001,21,4.4,61,1008
2023-06-14,Amberd 3,15601.73027368568,177115.59633027524,21,4.4,61,1008
2023-06-14,Amberd 3,15601.73027368568,151232.355916479,21,4.4,61,1008
2023-06-15,Amberd 3,-16989.61189229079,233276.85332423056,22,3.6,51,1008
2023-06-15,Amberd 3,-16989.61189229079,143040.0,22,3.6,51,1008
2023-06-15,Amberd 3,-16989.61189229079,110607.92264994522,22,3.6,51,1008
2023-06-16,Amberd 3,-16017.460104282858,216704.37896380463,22,2.2,47,1007
2023-06-16,Amberd 3,-16017.460104282858,132186.42201834862,22,2.2,47,1007
2023-06-16,Amberd 3,-16017.460104282858,103813.86507419296,22,2.2,47,1007
2023-06-17,Amberd 3,14550.401711203507,244422.51517082064,23,2.0,46,1004
2023-06-17,Amberd 3,14550.401711203507,144731.00917431194,23,2.0,46,1004
2023-06-17,Amberd 3,14550.401711203507,123174.58098850546,23,2.0,46,1004
2023-06-18,Amberd 3,27303.158023961965,257509.8527953008,24,1.9,34,1002
2023-06-18,Amberd 3,27303.158023961965,148409.54128440368,24,1.9,34,1002
2023-06-18,Amberd 3,27303.158023961965,127334.767165363,24,1.9,34,1002
2023-06-19,Amberd 3,9242.14923273056,222099.96265384168,23,0.7,38,1006
2023-06-19,Amberd 3,9242.14923273056,128137.98165137616,23,0.7,38,1006
2023-06-19,Amberd 3,9242.14923273056,104586.80653226384,23,0.7,38,1006
2023-06-20,Amberd 3,13695.518942802184,219629.10026176108,24,2.2,37,1004
2023-06-20,Amberd 3,13695.518942802184,126320.73394495412,24,2.2,37,1004
2023-06-20,Amberd 3,13695.518942802184,102074.25759007898,24,2.2,37,1004
2023-06-21,Amberd 3,-32214.65541064432,147397.77714313718,21,3.9,54,1008
2023-06-21,Amberd 3,-32214.65541064432,108189.35779816512,21,3.9,54,1008
2023-06-21,Amberd 3,-32214.65541064432,82556.01816342541,21,3.9,54,1008
2023-06-22,Amberd 3,0.0,177226.7925733531,20,10.15,65,1011
2023-06-22,Amberd 3,0.0,115355.59633027524,20,10.15,65,1011
2023-06-22,Amberd 3,0.0,89995.82429908501,20,10.15,65,1011
2023-06-23,Amberd 3,22263.48639772096,207275.54536375328,20,7.8,64,1013
2023-06-23,Amberd 3,22263.48639772096,121115.59633027526,20,7.8,64,1013
2023-06-23,Amberd 3,22263.48639772096,98567.64722840035,20,7.8,64,1013
2023-06-24,Amberd 3,-27524.177017495604,115802.34587950204,20,0.5,62,1014
2023-06-24,Amberd 3,-27524.177017495604,111189.7247706422,20,0.5,62,1014
2023-06-24,Amberd 3,-27524.177017495604,89850.0416696514,20,0.5,62,1014
2023-06-25,Amberd 3,-34437.97745369263,93831.2595794586,23,0.0,44,1011
2023-06-25,Amberd 3,-34437.97745369263,94840.36697247706,23,0.0,44,1011
2023-06-25,Amberd 3,-34437.97745369263,75239.49129829355,23,0.0,44,1011
2023-06-26,Amberd 3,-24144.23113480229,95287.65836207524,25,0.0,42,1005
2023-06-26,Amberd 3,-24144.23113480229,98175.41284403668,25,0.0,42,1005
2023-06-26,Amberd 3,-24144.23113480229,79088.54407810482,25,0.0,42,1005
2023-06-27,Amberd 3,7668.229543533511,113591.53442014597,25,2.0,46,1004
2023-06-27,Amberd 3,7668.229543533511,111712.29357798165,25,2.0,46,1004
2023-06-27,Amberd 3,7668.229543533511,93693.22400800895,25,2.0,46,1004
2023-06-28,Amberd 3,1562.8591279262328,103442.923747932,25,1.0,47,1008
2023-06-28,Amberd 3,1562.8591279262328,103072.29357798165,25,1.0,47,1008
2023-06-28,Amberd 3,1562.8591279262328,84844.51192346062,25,1.0,47,1008
2023-06-29,Amberd 3,10835.143348952332,110103.93723141606,26,3.1,43,1005
2023-06-29,Amberd 3,10835.143348952332,106706.78899082568,26,3.1,43,1005
2023-06-29,Amberd 3,10835.143348952332,90102.4706521606,26,3.1,43,1005
2023-06-30,Amberd 3,14672.75167373802,108948.84928205812,24,4.7,50,1004
2023-06-30,Amberd 3,14672.75167373802,107244.0366972477,24,4.7,50,1004
2023-06-30,Amberd 3,14672.75167373802,89761.98504784584,24,4.7,50,1004
2023-07-01,Amberd 3,12802.192528183945,101066.8834208405,22,0.0,43,1006
2023-07-01,Amberd 3,12802.192528183945,99000.36697247706,22,0.0,43,1006
2023-07-01,Amberd 3,12802.192528183945,80865.33102475894,22,0.0,43,1006
2023-07-02,Amberd 3,-2441.5295833914206,72900.94480710963,24,0.0,41,1009
2023-07-02,Amberd 3,-2441.5295833914206,80099.81651376147,24,0.0,41,1009
